  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   13:42:43  08/25/2023 jcer     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, vmax, vmaxsrf       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         vmax_0          vmaxsrf_0
   1.6665573E+01   6.1663073E-02  -2.2937827E+00   5.6757052E-16   6.8346697E-01   7.3228145E-01
   1.6689108E+01   6.6255279E-02  -2.1535091E+00   5.6730736E-16   5.7483286E-01   5.0132477E-01
   1.6713747E+01   6.9701731E-02  -2.0006716E+00   5.6691132E-16   5.5174011E-01   4.8285842E-01
   1.6733086E+01   7.1991101E-02  -1.8677187E+00   5.6656567E-16   5.2743566E-01   4.7231209E-01
   1.6756544E+01   7.3721968E-02  -1.7602040E+00   5.6616535E-16   4.9421087E-01   4.8593253E-01
   1.6779348E+01   7.3991768E-02  -1.6254718E+00   5.6586412E-16   4.6435207E-01   4.7297403E-01
   1.6801729E+01   7.4230738E-02  -1.5267948E+00   5.6572028E-16   4.3648171E-01   4.1830143E-01
   1.6828108E+01   7.4003682E-02  -1.4007298E+00   5.6579477E-16   4.0753058E-01   3.9478263E-01
   1.6850071E+01   7.3050588E-02  -1.3473723E+00   5.6604380E-16   3.8749987E-01   3.7636033E-01
   1.6872086E+01   7.2407387E-02  -1.2501680E+00   5.6642216E-16   3.7167931E-01   3.4548244E-01
   1.6894026E+01   7.1565516E-02  -1.1827433E+00   5.6684768E-16   3.6091116E-01   3.1753048E-01
   1.6915863E+01   7.1292683E-02  -1.1267834E+00   5.6724325E-16   3.5042530E-01   3.1623614E-01
   1.6941980E+01   7.0669815E-02  -1.0349358E+00   5.6759249E-16   3.3791938E-01   3.2218117E-01
   1.6963623E+01   6.9406874E-02  -9.6805447E-01   5.6774009E-16   3.2767871E-01   3.2585740E-01
   1.6985298E+01   6.9455616E-02  -8.8649744E-01   5.6776269E-16   3.1726506E-01   3.2670686E-01
   1.7006954E+01   6.7542598E-02  -8.0641294E-01   5.6767116E-16   3.0673459E-01   3.2601562E-01
   1.7033157E+01   6.6569723E-02  -7.0767856E-01   5.6741567E-16   2.9356557E-01   3.2067502E-01
   1.7056507E+01   6.5729275E-02  -5.8947974E-01   5.6710042E-16   2.8987390E-01   3.1503603E-01
   1.7077765E+01   6.3723646E-02  -4.8983264E-01   5.6672608E-16   2.8891075E-01   3.0733237E-01
   1.7098019E+01   6.2880173E-02  -4.3330604E-01   5.6635503E-16   2.8825492E-01   2.9902387E-01
   1.7124332E+01   6.1219871E-02  -3.2654449E-01   5.6599795E-16   2.8767949E-01   2.9229432E-01
   1.7144777E+01   5.9526663E-02  -2.4201530E-01   5.6585104E-16   2.8656074E-01   2.8979596E-01
   1.7170116E+01   5.9066035E-02  -1.3477477E-01   5.6587640E-16   2.8434435E-01   2.8644234E-01
   1.7190430E+01   6.0165238E-02  -6.7297168E-02   5.6605301E-16   2.8202221E-01   2.8317377E-01
   1.7215750E+01   5.9092391E-02   3.9029371E-02   5.6642734E-16   2.7901337E-01   2.7849296E-01
   1.7236095E+01   6.0069352E-02   1.2077379E-01   5.6679882E-16   2.7609020E-01   2.7843845E-01
   1.7262054E+01   6.1053235E-02   2.2867039E-01   5.6726119E-16   2.7184549E-01   2.8430489E-01
   1.7282879E+01   6.1754737E-02   3.2603830E-01   5.6756094E-16   2.6811159E-01   2.8718787E-01
   1.7303263E+01   6.2417820E-02   4.3929499E-01   5.6775025E-16   2.6397952E-01   2.9002333E-01
   1.7328493E+01   6.2600501E-02   5.6983507E-01   5.6783490E-16   2.5809246E-01   2.9335332E-01
   1.7348768E+01   6.1717015E-02   6.9275588E-01   5.6778969E-16   2.5741172E-01   2.9486790E-01
   1.7374535E+01   5.9690021E-02   8.4410495E-01   5.6757190E-16   2.5304782E-01   2.9470074E-01
   1.7395916E+01   5.7912081E-02   9.7082734E-01   5.6728470E-16   2.4727103E-01   2.9237247E-01
   1.7420334E+01   5.5853922E-02   1.1294576E+00   5.6690163E-16   2.3961006E-01   2.8539258E-01
   1.7444242E+01   5.0648801E-02   1.2659035E+00   5.6648690E-16   2.3553203E-01   2.8243867E-01
   1.7463043E+01   4.7277059E-02   1.4075458E+00   5.6620823E-16   2.3155645E-01   2.7975133E-01
   1.7488060E+01   4.3924626E-02   1.4893349E+00   5.6597249E-16   2.2695029E-01   2.5961208E-01
   1.7507812E+01   4.1456595E-02   1.5947468E+00   5.6592283E-16   2.2297056E-01   2.4611232E-01
   1.7534391E+01   3.8458094E-02   1.7156402E+00   5.6607826E-16   2.1622168E-01   2.3235677E-01
   1.7555235E+01   3.6561348E-02   1.8155190E+00   5.6635116E-16   2.1569484E-01   2.3928992E-01
   1.7576643E+01   3.5324689E-02   1.9149240E+00   5.6671745E-16   2.2017148E-01   2.4650396E-01
   1.7599321E+01   3.4409221E-02   2.0245717E+00   5.6712366E-16   2.2614296E-01   2.5388971E-01
   1.7622614E+01   3.3357166E-02   2.1781983E+00   5.6749535E-16   2.3226914E-01   2.6039174E-01
   1.7645678E+01   3.2668710E-02   2.2895811E+00   5.6775708E-16   2.3754178E-01   2.6533762E-01
   1.7670294E+01   3.0918565E-02   2.4635425E+00   5.6787016E-16   2.4231690E-01   2.7021155E-01
   1.7694992E+01   2.8692039E-02   2.6100912E+00   5.6784094E-16   2.4630240E-01   2.7438071E-01
   1.7719545E+01   2.5627188E-02   2.7733333E+00   5.6766380E-16   2.4960434E-01   2.7855220E-01
   1.7735891E+01   2.2923356E-02   2.8851705E+00   5.6746888E-16   2.5154755E-01   2.8219733E-01
   1.7760464E+01   1.7554194E-02   3.0461137E+00   5.6709597E-16   2.5493637E-01   3.4652406E-01
   1.7785137E+01   1.1980390E-02   3.1945000E+00   5.6668691E-16   4.4632885E-01   5.6881773E-01
   1.7806599E+01   5.6359698E-03   3.3163064E+00   5.6633835E-16   6.4863503E-01   7.4643564E-01
   1.7829048E+01  -4.7393981E-04   3.4045408E+00   5.6608991E-16   7.7800471E-01   8.8610297E-01
   1.7852139E+01  -5.8059893E-03   3.4667969E+00   5.6600356E-16   9.8274523E-01   9.8637980E-01
   1.7877094E+01  -1.2119331E-02   3.5001383E+00   5.6613136E-16   1.0849825E+00   1.0245594E+00
   1.7897026E+01  -1.6429262E-02   3.4923980E+00   5.6637626E-16   1.1303678E+00   1.0278972E+00
   1.7920391E+01  -2.1122212E-02   3.4459043E+00   5.6676298E-16   1.0932890E+00   1.0206432E+00
   1.7944981E+01  -2.4751959E-02   3.3639419E+00   5.6719168E-16   1.0338223E+00   9.8093987E-01
   1.7966810E+01  -2.7713355E-02   3.2607341E+00   5.6752515E-16   9.9145877E-01   9.3757647E-01
   1.7989180E+01  -3.0164342E-02   3.1361203E+00   5.6777222E-16   9.8218769E-01   9.0856111E-01
   1.8012411E+01  -3.2634310E-02   2.9842777E+00   5.6789965E-16   9.2355466E-01   8.8273764E-01
   1.8036896E+01  -3.4863416E-02   2.8040137E+00   5.6789541E-16   8.9116716E-01   8.5615730E-01
   1.8057133E+01  -3.7030283E-02   2.6443877E+00   5.6777905E-16   8.4506899E-01   8.2900041E-01
   1.8078138E+01  -3.9664000E-02   2.4799089E+00   5.6755930E-16   8.0730319E-01   8.1072646E-01
   1.8102760E+01  -4.1926313E-02   2.1945145E+00   5.6719925E-16   1.0070090E+00   9.2804641E-01
   1.8127337E+01  -4.5883358E-02   2.0503531E+00   5.6678199E-16   1.0845643E+00   9.8594451E-01
   1.8146898E+01  -4.7453467E-02   1.9374701E+00   5.6648542E-16   1.0703683E+00   9.7780252E-01
   1.8171619E+01  -5.1125947E-02   1.7344582E+00   5.6620590E-16   1.1008875E+00   1.0647483E+00
   1.8196161E+01  -5.3024605E-02   1.5471128E+00   5.6609631E-16   1.0928416E+00   1.0112879E+00
   1.8216261E+01  -5.3897861E-02   1.3952575E+00   5.6615995E-16   1.0812167E+00   1.0089214E+00
   1.8240829E+01  -5.5189230E-02   1.2175539E+00   5.6640580E-16   1.0707730E+00   1.0913404E+00
   1.8264210E+01  -5.5951662E-02   1.0036931E+00   5.6676944E-16   1.1594477E+00   1.2564684E+00
   1.8284836E+01  -5.5973411E-02   7.7425122E-01   5.6712615E-16   1.2786249E+00   1.3902619E+00
   1.8306890E+01  -5.7021007E-02   5.5793363E-01   5.6747544E-16   1.3733172E+00   1.4828836E+00
   1.8330839E+01  -5.8904395E-02   2.8922388E-01   5.6776116E-16   1.4747465E+00   1.5314974E+00
   1.8354757E+01  -6.1278064E-02   1.6010187E-03   5.6791854E-16   1.4507991E+00   1.4029449E+00
   1.8375879E+01  -6.4397588E-02  -5.5036527E-01   5.6794051E-16   1.5646471E+00   1.5832826E+00
   1.8399570E+01  -7.0088439E-02  -5.9266669E-01   5.6783935E-16   1.7373359E+00   1.8502698E+00
   1.8423138E+01  -7.6824695E-02  -8.9756775E-01   5.6760223E-16   1.7685493E+00   1.9554100E+00
   1.8445148E+01  -7.7867277E-02  -1.2230223E+00   5.6729253E-16   2.0053463E+00   1.9871937E+00
   1.8468601E+01  -8.0765240E-02  -1.4950004E+00   5.6691216E-16   2.1502759E+00   2.1257095E+00
   1.8491228E+01  -8.5054323E-02  -1.7972571E+00   5.6657880E-16   2.2898791E+00   2.5399797E+00
   1.8513659E+01  -8.5078001E-02  -2.0896189E+00   5.6632607E-16   2.2549210E+00   2.4840806E+00
   1.8537081E+01  -8.5201770E-02  -2.3444993E+00   5.6619849E-16   1.7609963E+00   1.8933400E+00
   1.8559080E+01  -7.9973049E-02  -2.6619263E+00   5.6623168E-16   1.4866915E+00   1.4956427E+00
   1.8581413E+01  -7.3689446E-02  -2.8971581E+00   5.6642681E-16   1.6242735E+00   1.5398765E+00
   1.8605610E+01  -6.5076053E-02  -3.1387136E+00   5.6676298E-16   1.6511710E+00   1.5751061E+00
   1.8626562E+01  -5.5882253E-02  -3.3365557E+00   5.6710349E-16   1.6674211E+00   1.5497285E+00
   1.8652004E+01  -4.4508044E-02  -3.5765278E+00   5.6747909E-16   1.2708440E+00   1.2547605E+00
   1.8672525E+01  -3.6346827E-02  -3.7001407E+00   5.6773442E-16   1.2390801E+00   1.2470378E+00
   1.8696409E+01  -2.5552306E-02  -3.8307624E+00   5.6792135E-16   1.3263905E+00   1.2983551E+00
   1.8719294E+01  -1.4385138E-02  -3.9330757E+00   5.6797180E-16   1.4212171E+00   1.3402539E+00
   1.8740992E+01  -7.1515380E-03  -3.9719820E+00   5.6790298E-16   1.4253396E+00   1.3432758E+00
   1.8765947E+01   1.8803215E-03  -3.9770110E+00   5.6768625E-16   1.4171667E+00   1.3536184E+00
   1.8787432E+01   8.6233262E-03  -3.9458535E+00   5.6741371E-16   1.4240657E+00   1.4016199E+00
   1.8808622E+01   1.4503343E-02  -3.8908305E+00   5.6710216E-16   1.5062966E+00   1.4285685E+00
   1.8831415E+01   1.8957544E-02  -3.7958307E+00   5.6675499E-16   1.5233104E+00   1.5693595E+00
   1.8856438E+01   2.4360273E-02  -3.6705048E+00   5.6645921E-16   1.4405458E+00   1.5246539E+00
   1.8877819E+01   2.6982330E-02  -3.5545783E+00   5.6630352E-16   1.6281526E+00   1.8424376E+00
   1.8902372E+01   3.0040499E-02  -3.3883550E+00   5.6630251E-16   1.5772538E+00   1.6617351E+00
   1.8925026E+01   3.3295628E-02  -3.2371509E+00   5.6646991E-16   1.7109034E+00   1.8151945E+00
   1.8945837E+01   3.5406649E-02  -3.0988669E+00   5.6672534E-16   1.0239726E+00   1.3089887E+00
   1.8971344E+01   3.7526522E-02  -2.9302013E+00   5.6709232E-16   6.7456251E-01   5.2356529E-01
   1.8990343E+01   3.8909104E-02  -2.8030987E+00   5.6737163E-16   6.3727105E-01   5.1045293E-01
   1.9017229E+01   4.1117080E-02  -2.6150234E+00   5.6772304E-16   5.9990877E-01   5.1000100E-01
   1.9040716E+01   4.2808063E-02  -2.4537523E+00   5.6792601E-16   5.6465685E-01   4.5999399E-01
   1.9063215E+01   4.2686641E-02  -2.3008077E+00   5.6800034E-16   5.3080195E-01   4.3861467E-01
   1.9084705E+01   4.3380935E-02  -2.1319568E+00   5.6796021E-16   4.9873251E-01   5.7288307E-01
   1.9105217E+01   4.3929011E-02  -1.9674571E+00   5.6781875E-16   4.7188631E-01   5.5856049E-01
   1.9130125E+01   4.3052044E-02  -1.7977334E+00   5.6754024E-16   4.4488496E-01   5.5611706E-01
   1.9154306E+01   4.2407017E-02  -1.5927109E+00   5.6720963E-16   4.2494449E-01   3.6194012E-01
   1.9173685E+01   4.1783556E-02  -1.4748987E+00   5.6693307E-16   4.1273326E-01   3.6317158E-01
   1.9198484E+01   4.1118193E-02  -1.1997634E+00   5.6661226E-16   4.0156317E-01   3.1669581E-01
   1.9219419E+01   3.9832059E-02  -1.0855296E+00   5.6642607E-16   3.9191815E-01   2.9872513E-01
   1.9240776E+01   3.9426204E-02  -8.6747289E-01   5.6635889E-16   3.8161546E-01   3.0046931E-01
   1.9266674E+01   3.9456710E-02  -7.7461517E-01   5.6646355E-16   3.6843190E-01   2.9759640E-01
   1.9287148E+01   3.9366517E-02  -6.3145071E-01   5.6667452E-16   3.5759580E-01   2.9699460E-01
   1.9312340E+01   3.9502393E-02  -3.8265726E-01   5.6702964E-16   3.4447470E-01   2.9655677E-01
   1.9332336E+01   3.9486937E-02  -1.8666446E-01   5.6733086E-16   3.3350468E-01   2.9648203E-01
   1.9357393E+01   3.8924202E-02  -2.6862290E-02   5.6767058E-16   3.1967875E-01   2.9660809E-01
   1.9382307E+01   3.7505247E-02   2.0910977E-01   5.6791044E-16   3.0524126E-01   2.9634717E-01
   1.9402256E+01   3.6168192E-02   4.1989726E-01   5.6800394E-16   2.9336581E-01   2.9641277E-01
   1.9427338E+01   3.4129556E-02   6.2840706E-01   5.6799854E-16   2.7803871E-01   2.9663035E-01
   1.9447491E+01   3.2262377E-02   8.2503998E-01   5.6788837E-16   2.6739910E-01   2.9678330E-01
   1.9472132E+01   2.9146247E-02   1.0557961E+00   5.6764675E-16   2.6514000E-01   2.9736906E-01
   1.9492823E+01   2.6892219E-02   1.2506123E+00   5.6737883E-16   2.5915468E-01   2.9722920E-01
   1.9517683E+01   2.4268797E-02   1.4787320E+00   5.6702874E-16   2.5407034E-01   2.9604429E-01
   1.9537315E+01   2.2071671E-02   1.6493603E+00   5.6677087E-16   2.4192528E-01   2.9591146E-01
   1.9561960E+01   1.9870318E-02   1.8523932E+00   5.6652586E-16   2.3633331E-01   2.9617283E-01
   1.9587076E+01   1.8633470E-02   2.0407667E+00   5.6642411E-16   2.1673715E-01   2.9690641E-01
   1.9607769E+01   1.8534027E-02   2.1790698E+00   5.6647885E-16   2.0539388E-01   2.9787508E-01
   1.9629276E+01   1.8651439E-02   2.3056397E+00   5.6665969E-16   1.9309142E-01   2.9922527E-01
   1.9651857E+01   1.8788736E-02   2.4637196E+00   5.6695192E-16   1.8935046E-01   3.0105194E-01
   1.9676004E+01   2.0636175E-02   2.4952652E+00   5.6729756E-16   1.8862218E-01   3.0375576E-01
   1.9702419E+01   2.2015536E-02   2.5881100E+00   5.6765395E-16   1.8163224E-01   3.0745462E-01
   1.9724064E+01   2.2695623E-02   2.6732464E+00   5.6787069E-16   1.7573731E-01   3.1113127E-01
   1.9748215E+01   2.3645943E-02   2.7133660E+00   5.6800775E-16   1.6998817E-01   3.1678274E-01
   1.9764963E+01   2.4117634E-02   2.7385428E+00   5.6803088E-16   1.6932036E-01   3.1728822E-01
   1.9789732E+01   2.3895923E-02   2.7886741E+00   5.6795566E-16   1.6839157E-01   3.1675050E-01
   1.9815397E+01   2.2851666E-02   2.8041894E+00   5.6774480E-16   1.6674292E-01   3.1922549E-01
   1.9832926E+01   2.1378359E-02   2.8178742E+00   5.6753823E-16   1.7416054E-01   3.1964195E-01
   1.9860193E+01   1.8744281E-02   2.8262737E+00   5.6717210E-16   1.8574235E-01   3.2197082E-01
   1.9878075E+01   1.6519718E-02   2.8277745E+00   5.6692508E-16   1.9287524E-01   3.2048893E-01
   1.9904404E+01   1.3102525E-02   2.8257966E+00   5.6663153E-16   2.0237997E-01   3.1984267E-01
   1.9930733E+01   9.5508471E-03   2.8230834E+00   5.6647986E-16   2.1394485E-01   3.1988412E-01
   1.9948313E+01   7.4807256E-03   2.8216515E+00   5.6648388E-16   2.1757321E-01   3.1995919E-01
   1.9974678E+01   4.4380897E-03   2.8193336E+00   5.6665355E-16   2.2492705E-01   3.1982073E-01
   1.9991798E+01   2.6466229E-03   2.8184047E+00   5.6685398E-16   2.2825187E-01   3.1818980E-01
   2.0016787E+01   5.8189558E-04   2.8182473E+00   5.6720947E-16   2.3311156E-01   3.1679881E-01
   2.0041288E+01  -6.7614723E-04   2.8173521E+00   5.6755887E-16   3.0322728E-01   3.6620712E-01
   2.0064585E+01  -1.2696577E-03   2.8171642E+00   5.6783268E-16   4.7160745E-01   5.6482720E-01
   2.0085526E+01  -2.0850291E-03   2.7911236E+00   5.6799118E-16   6.3569146E-01   7.3583925E-01
   2.0108150E+01  -3.8265949E-03   2.7693734E+00   5.6804862E-16   8.0639923E-01   9.0222722E-01
   2.0131052E+01  -4.7314232E-03   2.7184281E+00   5.6798752E-16   1.0401214E+00   1.0306418E+00
   2.0155031E+01  -6.3373679E-03   2.6494508E+00   5.6780028E-16   1.1714896E+00   1.0714179E+00
   2.0178024E+01  -8.4503014E-03   2.5516639E+00   5.6753812E-16   1.1696231E+00   1.0698044E+00
   2.0200678E+01  -1.1020498E-02   2.3968258E+00   5.6723885E-16   1.1334760E+00   1.0363179E+00
   2.0224579E+01  -1.4219207E-02   2.2166612E+00   5.6692799E-16   1.0549067E+00   1.0012172E+00
   2.0246260E+01  -1.6847780E-02   2.0223198E+00   5.6669506E-16   1.0170591E+00   9.8094392E-01
   2.0268318E+01  -1.9646900E-02   1.7558359E+00   5.6654614E-16   1.0019226E+00   9.5885170E-01
   2.0290951E+01  -2.1942917E-02   1.4841477E+00   5.6652703E-16   9.6201175E-01   9.2387712E-01
   2.0314659E+01  -2.4160093E-02   1.2045919E+00   5.6665662E-16   9.0026921E-01   8.8587433E-01
   2.0339560E+01  -2.5796700E-02   8.8277584E-01   5.6692693E-16   8.4904158E-01   8.5391539E-01
   2.0360201E+01  -2.6674425E-02   6.0670561E-01   5.6720757E-16   8.1617653E-01   8.3456719E-01
   2.0382521E+01  -2.8127538E-02   2.7356106E-01   5.6753839E-16   8.4066439E-01   8.9363116E-01
   2.0407864E+01  -2.9957347E-02   4.8068371E-03   5.6781542E-16   9.0405697E-01   9.4981056E-01
   2.0429794E+01  -3.1075431E-02  -2.7995732E-01   5.6797731E-16   1.0534167E+00   1.0113692E+00
   2.0450855E+01  -3.2094955E-02  -5.1584738E-01   5.6804083E-16   1.1045288E+00   1.0248079E+00
   2.0474844E+01  -3.4760907E-02  -7.2191143E-01   5.6800034E-16   1.1055534E+00   1.0617807E+00
   2.0496588E+01  -3.7072826E-02  -9.1038167E-01   5.6785406E-16   1.1279736E+00   1.1425054E+00
   2.0519514E+01  -3.9627369E-02  -1.0241489E+00   5.6763039E-16   1.0734994E+00   1.0546458E+00
   2.0542778E+01  -4.1872818E-02  -1.1543462E+00   5.6732906E-16   1.0865492E+00   1.1672081E+00
   2.0565010E+01  -4.3807432E-02  -1.2077363E+00   5.6703927E-16   1.1563872E+00   1.2287291E+00
   2.0589342E+01  -4.5105856E-02  -1.2433356E+00   5.6676160E-16   1.2477306E+00   1.4905593E+00
   2.0612221E+01  -4.5086231E-02  -1.2555063E+00   5.6660114E-16   1.3766488E+00   1.6558578E+00
   2.0633492E+01  -4.4709772E-02  -1.2187656E+00   5.6656657E-16   1.4086093E+00   1.4087692E+00
   2.0658249E+01  -4.2632688E-02  -1.2055404E+00   5.6667759E-16   1.4614081E+00   1.4999126E+00
   2.0680939E+01  -3.9648578E-02  -1.2028637E+00   5.6690586E-16   1.6617178E+00   1.6881659E+00
   2.0703123E+01  -3.5716098E-02  -1.1616465E+00   5.6720058E-16   1.5492448E+00   1.6432666E+00
   2.0726387E+01  -3.1056542E-02  -1.1325051E+00   5.6751192E-16   1.8487980E+00   1.8359114E+00
   2.0748495E+01  -2.6332010E-02  -1.0694675E+00   5.6777259E-16   1.9973938E+00   1.9920274E+00
   2.0770267E+01  -2.1546727E-02  -1.0640683E+00   5.6794909E-16   2.1327350E+00   2.1436145E+00
   2.0793020E+01  -1.6927434E-02  -1.0559318E+00   5.6804523E-16   2.2000403E+00   2.2453551E+00
   2.0816303E+01  -1.3942276E-02  -1.0581524E+00   5.6803628E-16   1.7409061E+00   1.7238965E+00
   2.0838589E+01  -1.1340815E-02  -1.0708932E+00   5.6790706E-16   1.6458309E+00   1.6798605E+00
   2.0861773E+01  -9.8672677E-03  -1.1294780E+00   5.6768138E-16   1.7003100E+00   1.7032250E+00
   2.0885353E+01  -9.6842553E-03  -1.2082031E+00   5.6739005E-16   1.7613230E+00   1.9075766E+00
   2.0906590E+01  -1.0304689E-02  -1.3012965E+00   5.6712000E-16   1.7385741E+00   1.7092878E+00
   2.0931570E+01  -1.1980479E-02  -1.4416296E+00   5.6684472E-16   1.6023214E+00   1.6626273E+00
   2.0952822E+01  -1.3386232E-02  -1.6088971E+00   5.6668214E-16   1.3202786E+00   1.3293256E+00
   2.0975294E+01  -1.4466048E-02  -1.7696741E+00   5.6661650E-16   1.4005101E+00   1.3833846E+00
   2.0999250E+01  -1.4409030E-02  -1.9639120E+00   5.6669606E-16   1.4533838E+00   1.4022381E+00
   2.1022419E+01  -1.3534800E-02  -2.1395783E+00   5.6688675E-16   1.4740672E+00   1.4224941E+00
   2.1043287E+01  -1.2072827E-02  -2.3223603E+00   5.6714012E-16   1.5000932E+00   1.4335678E+00
   2.1066576E+01  -9.2675760E-03  -2.4913123E+00   5.6744378E-16   1.5520356E+00   1.4655210E+00
   2.1089323E+01  -5.5202008E-03  -2.6375637E+00   5.6771086E-16   1.5530111E+00   1.5011308E+00
   2.1111763E+01  -1.1304950E-03  -2.7664688E+00   5.6792019E-16   1.5920465E+00   1.5666293E+00
   2.1136702E+01   3.5031750E-03  -2.8545105E+00   5.6804004E-16   1.4217348E+00   1.4149864E+00
   2.1158747E+01   7.9286899E-03  -2.9076529E+00   5.6804475E-16   1.1640325E+00   1.3176775E+00
   2.1179369E+01   1.1209192E-02  -2.9199991E+00   5.6796196E-16   9.5723933E-01   1.1475062E+00
   2.1205700E+01   1.5106770E-02  -2.9035246E+00   5.6774496E-16   6.3475245E-01   8.1045216E-01
   2.1224873E+01   1.7730027E-02  -2.8667908E+00   5.6754008E-16   5.9770751E-01   8.3621037E-01
   2.1251030E+01   2.1271052E-02  -2.7748756E+00   5.6721821E-16   5.7112467E-01   5.4047602E-01
   2.1274788E+01   2.2616684E-02  -2.6441000E+00   5.6695467E-16   5.4374069E-01   5.6917506E-01
   2.1295273E+01   2.4637658E-02  -2.5647171E+00   5.6677828E-16   5.2077103E-01   5.2716345E-01
   2.1317005E+01   2.4167076E-02  -2.4368114E+00   5.6667589E-16   4.9539432E-01   4.8462456E-01
   2.1337608E+01   2.5748100E-02  -2.2877746E+00   5.6668288E-16   4.7370282E-01   4.6727383E-01
   2.1364229E+01   2.4417358E-02  -2.0912006E+00   5.6684403E-16   4.5047283E-01   4.3809646E-01
   2.1383610E+01   2.5411105E-02  -1.9121181E+00   5.6705134E-16   4.3658587E-01   4.2135552E-01
   2.1408371E+01   2.3746857E-02  -1.7402370E+00   5.6735860E-16   4.2211357E-01   3.9643833E-01
   2.1433506E+01   2.4523871E-02  -1.5532682E+00   5.6766571E-16   4.1231531E-01   3.6856747E-01
   2.1452425E+01   2.4125153E-02  -1.3833976E+00   5.6786185E-16   4.0541637E-01   3.4357247E-01
   2.1477720E+01   2.3953309E-02  -1.1355879E+00   5.6802231E-16   3.9616615E-01   3.1090087E-01
   2.1501976E+01   2.2762433E-02  -8.9031392E-01   5.6806164E-16   3.8698661E-01   2.8814402E-01
   2.1520773E+01   1.9162102E-02  -6.6815513E-01   5.6801484E-16   3.7938142E-01   2.9344290E-01
   2.1545956E+01   1.7473688E-02  -4.7070736E-01   5.6784041E-16   3.6861876E-01   2.9843506E-01
   2.1571253E+01   1.5511344E-02  -1.3000040E-01   5.6757560E-16   3.5680380E-01   3.0219805E-01
   2.1589273E+01   1.3600384E-02   5.4140747E-02   5.6735876E-16   3.4786719E-01   3.0353868E-01
   2.1614355E+01   1.2165925E-02   2.4507914E-01   5.6706855E-16   3.3542547E-01   3.0358630E-01
   2.1634623E+01   1.1632073E-02   4.3049616E-01   5.6687659E-16   3.2498926E-01   3.0190921E-01
   2.1661711E+01   1.0411704E-02   6.8423373E-01   5.6672407E-16   3.1013623E-01   2.9766467E-01
   2.1682781E+01   8.9436499E-03   9.0473515E-01   5.6671941E-16   2.9793072E-01   2.9355010E-01
   2.1702744E+01   8.5093873E-03   1.0373470E+00   5.6681682E-16   2.8596947E-01   2.9043245E-01
   2.1730108E+01   9.0662213E-03   1.2400782E+00   5.6706722E-16   2.6903591E-01   2.8464684E-01
   2.1751141E+01   9.2034265E-03   1.4186049E+00   5.6731927E-16   2.5620231E-01   2.7917811E-01
   2.1772717E+01   1.1368026E-02   1.5307533E+00   5.6757830E-16   2.5157702E-01   2.7288571E-01
   2.1794868E+01   1.2457458E-02   1.6963297E+00   5.6781065E-16   2.5104576E-01   2.6671040E-01
   2.1817759E+01   1.3415389E-02   1.8055232E+00   5.6798080E-16   2.4931149E-01   2.6481074E-01
   2.1841686E+01   1.4026658E-02   1.9577467E+00   5.6805529E-16   2.4615622E-01   2.6188958E-01
   2.1866655E+01   1.4459711E-02   2.0611339E+00   5.6802061E-16   2.4141629E-01   2.5744113E-01
   2.1891977E+01   1.4429720E-02   2.1926985E+00   5.6786751E-16   2.3517127E-01   2.5138783E-01
   2.1908825E+01   1.4104080E-02   2.2600839E+00   5.6771060E-16   2.3020434E-01   2.4651597E-01
   2.1933725E+01   1.3225449E-02   2.3348324E+00   5.6743087E-16   2.2191803E-01   2.3827639E-01
   2.1958307E+01   1.2353457E-02   2.4071605E+00   5.6714748E-16   2.1273910E-01   2.2901991E-01
   2.1982908E+01   1.1064349E-02   2.4473989E+00   5.6690925E-16   2.0410649E-01   2.1894513E-01
   2.1999411E+01   1.0171832E-02   2.4650636E+00   5.6679818E-16   1.9792907E-01   2.1225612E-01
   2.2024416E+01   8.9691896E-03   2.4709375E+00   5.6673556E-16   1.8805844E-01   2.0637649E-01
   2.2049343E+01   7.9532415E-03   2.4577031E+00   5.6682285E-16   1.9511591E-01   2.2008897E-01
   2.2073954E+01   7.3454212E-03   2.4195993E+00   5.6704028E-16   2.0629814E-01   2.3193477E-01
   2.2090109E+01   7.0783244E-03   2.3932121E+00   5.6722647E-16   2.1373142E-01   2.3972142E-01
   2.2113770E+01   6.8430514E-03   2.3438683E+00   5.6751409E-16   2.2361109E-01   2.4941716E-01
   2.2137381E+01   6.0642799E-03   2.2853811E+00   5.6777280E-16   2.3186506E-01   2.5624052E-01
   2.2160721E+01   5.7627670E-03   2.2446830E+00   5.6796116E-16   2.3838276E-01   2.6218545E-01
   2.2184095E+01   3.4824859E-03   2.1888666E+00   5.6805111E-16   2.4311934E-01   2.6609379E-01
   2.2207384E+01   1.5517153E-03   2.1549997E+00   5.6804110E-16   2.4598140E-01   2.6778433E-01
   2.2230667E+01  -1.5726436E-03   2.1225216E+00   5.6792887E-16   2.5059488E-01   2.6735362E-01
   2.2253746E+01  -4.9032117E-03   2.0970650E+00   5.6773029E-16   2.5290629E-01   2.6504958E-01
