  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   00:10:43  08/26/2023 sogp     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing p, pfxob, pfyob, pfzob, pfob, vmax and others       
       1     1002      0.000E+00      2.280E+01
   time              p_1             pfxob_1         pfyob_1         pfzob_1         pfob_1          vmax_0          vmaxsrf_0
   1.6621538E+01   9.3459753E+02   4.1307133E-02  -2.3781743E+00   5.6004881E-16   2.3785331E+00   5.9699821E-01   6.0781014E-01
   1.6644455E+01   9.3470770E+02   4.8258673E-02  -2.4174440E+00   5.6015903E-16   2.4179256E+00   5.9376526E-01   6.0995418E-01
   1.6667599E+01   9.2491010E+02   5.6197211E-02  -2.2333019E+00   5.6012934E-16   2.2340090E+00   5.8667195E-01   6.0663825E-01
   1.6689867E+01   9.2318683E+02   6.7643330E-02  -2.1249371E+00   5.5996829E-16   2.1260133E+00   5.7766277E-01   7.5709999E-01
   1.6713661E+01   9.1649518E+02   7.4645609E-02  -1.9968882E+00   5.5966691E-16   1.9982829E+00   5.6498402E-01   5.9634900E-01
   1.6735126E+01   9.1438861E+02   7.8594983E-02  -1.9565883E+00   5.5931994E-16   1.9581661E+00   5.5542397E-01   5.8610845E-01
   1.6756767E+01   9.1217731E+02   8.5299313E-02  -1.8602954E+00   5.5894746E-16   1.8622500E+00   5.5533260E-01   5.7107681E-01
   1.6780968E+01   9.0752710E+02   8.6159810E-02  -1.7805935E+00   5.5854073E-16   1.7826768E+00   5.5550295E-01   6.3612854E-01
   1.6803259E+01   9.0794275E+02   9.3539417E-02  -1.6932924E+00   5.5829678E-16   1.6958740E+00   5.5853206E-01   5.3652650E-01
   1.6826710E+01   9.0533258E+02   9.4383933E-02  -1.5798621E+00   5.5819842E-16   1.5826789E+00   5.4543757E-01   7.0162535E-01
   1.6848295E+01   9.0305334E+02   9.6466467E-02  -1.5406567E+00   5.5826825E-16   1.5436739E+00   4.9701619E-01   4.8648697E-01
   1.6871717E+01   9.0238562E+02   9.7039402E-02  -1.4802121E+00   5.5852955E-16   1.4833896E+00   4.3247619E-01   7.0265836E-01
   1.6895617E+01   9.0392352E+02   9.7565532E-02  -1.4315834E+00   5.5891019E-16   1.4349041E+00   3.9273748E-01   6.2529683E-01
   1.6917248E+01   8.9882727E+02   9.6585989E-02  -1.1631771E+00   5.5928807E-16   1.1671804E+00   3.5498440E-01   4.1591376E-01
   1.6941555E+01   9.0359741E+02   9.5582373E-02  -1.2843794E+00   5.5969057E-16   1.2879310E+00   3.3682489E-01   4.1591376E-01
   1.6963022E+01   9.0185693E+02   9.4830208E-02  -1.2128260E+00   5.5996533E-16   1.2165277E+00   3.2555401E-01   4.1591376E-01
   1.6986996E+01   9.0117584E+02   9.8632827E-02  -1.0709876E+00   5.6017725E-16   1.0755198E+00   3.1114039E-01   4.1591376E-01
   1.7008196E+01   9.0052472E+02   9.3779057E-02  -1.0090450E+00   5.6018445E-16   1.0133935E+00   2.9782712E-01   4.1591376E-01
   1.7032021E+01   9.0192822E+02   9.2033960E-02  -8.7982082E-01   5.6002552E-16   8.8462132E-01   2.8176150E-01   4.0062985E-01
   1.7053179E+01   8.9865479E+02   8.5132211E-02  -8.3918142E-01   5.5979190E-16   8.4348857E-01   2.7909195E-01   2.8915778E-01
   1.7077257E+01   9.0210565E+02   8.3763771E-02  -7.1967101E-01   5.5942137E-16   7.2452933E-01   2.8150728E-01   2.9048952E-01
   1.7099012E+01   8.9954126E+02   8.2386851E-02  -5.6908470E-01   5.5905064E-16   5.7501739E-01   2.8397751E-01   2.8840497E-01
   1.7123247E+01   8.9923309E+02   7.9220563E-02  -4.3692613E-01   5.5866508E-16   4.4404992E-01   2.8682038E-01   2.8764579E-01
   1.7146778E+01   8.9993158E+02   7.6287590E-02  -2.5517845E-01   5.5835507E-16   2.6633784E-01   2.8239891E-01   2.9156265E-01
   1.7167635E+01   8.9891388E+02   7.4045911E-02  -2.0260650E-01   5.5821531E-16   2.1571322E-01   2.8075540E-01   2.9441029E-01
   1.7190969E+01   8.9755371E+02   7.3868908E-02  -6.4992480E-02   5.5826856E-16   9.8390229E-02   2.7906957E-01   2.9670754E-01
   1.7214108E+01   8.9953644E+02   6.9395639E-02   1.5908928E-01   5.5846629E-16   1.7356600E-01   2.7651355E-01   2.9664555E-01
   1.7237068E+01   8.9869000E+02   6.9271848E-02   2.3856153E-01   5.5878647E-16   2.4841535E-01   2.7283111E-01   2.9319516E-01
   1.7259893E+01   8.9826923E+02   6.5807112E-02   3.2277146E-01   5.5918320E-16   3.2941157E-01   2.6799566E-01   2.8877762E-01
   1.7282574E+01   8.9804004E+02   6.4303279E-02   4.6325403E-01   5.5957548E-16   4.6769565E-01   2.6234415E-01   2.8306711E-01
   1.7305138E+01   8.9783734E+02   6.2800467E-02   5.8493936E-01   5.5987708E-16   5.8830088E-01   2.5596046E-01   2.7622375E-01
   1.7327536E+01   8.9724591E+02   6.0332466E-02   7.0436817E-01   5.6005543E-16   7.0694733E-01   2.4886961E-01   2.6772243E-01
   1.7349794E+01   8.9698834E+02   5.7279889E-02   8.3788437E-01   5.6010800E-16   8.3983999E-01   2.4120742E-01   2.6340142E-01
   1.7374405E+01   8.9633087E+02   5.4062217E-02   9.8095846E-01   5.6002886E-16   9.8244709E-01   2.3244712E-01   2.6340142E-01
   1.7396566E+01   8.9575122E+02   5.0538950E-02   1.1158159E+00   5.5982673E-16   1.1169599E+00   2.2426002E-01   2.6340142E-01
   1.7418659E+01   8.9524487E+02   4.6855435E-02   1.2455480E+00   5.5952344E-16   1.2464290E+00   2.1573095E-01   2.6340142E-01
   1.7443144E+01   8.9470734E+02   4.3060601E-02   1.3872052E+00   5.5912227E-16   1.3878734E+00   2.0578307E-01   2.6340142E-01
   1.7465225E+01   8.9454858E+02   3.9783057E-02   1.5083864E+00   5.5876169E-16   1.5089109E+00   2.0547715E-01   2.6340142E-01
   1.7487387E+01   8.9468414E+02   3.6728352E-02   1.6225502E+00   5.5846153E-16   1.6229658E+00   2.0568062E-01   3.0391809E-01
   1.7509655E+01   8.9526019E+02   3.4323983E-02   1.7335342E+00   5.5827746E-16   1.7338740E+00   2.0532915E-01   5.0183827E-01
   1.7533936E+01   8.9653406E+02   3.2218415E-02   1.8422867E+00   5.5825877E-16   1.8425684E+00   2.0901257E-01   5.4797429E-01
   1.7555283E+01   8.9829932E+02   3.1340830E-02   1.9292458E+00   5.5840419E-16   1.9295003E+00   2.1296830E-01   5.4760557E-01
   1.7578686E+01   9.0109821E+02   3.0864043E-02   2.0183139E+00   5.5870431E-16   2.0185499E+00   2.1662590E-01   5.4735619E-01
   1.7601967E+01   9.0482190E+02   3.1675704E-02   2.1038435E+00   5.5908436E-16   2.1040819E+00   2.2134663E-01   5.4730654E-01
   1.7625338E+01   9.0970215E+02   3.3223465E-02   2.1935287E+00   5.5947601E-16   2.1937802E+00   2.2639823E-01   2.6340142E-01
   1.7646410E+01   9.1495026E+02   3.4671802E-02   2.2740195E+00   5.5978046E-16   2.2742836E+00   2.3004031E-01   2.6340142E-01
   1.7669847E+01   9.2170959E+02   3.6201946E-02   2.3659410E+00   5.6000863E-16   2.3662181E+00   2.3305592E-01   2.6340142E-01
   1.7691954E+01   9.2919983E+02   3.7666515E-02   2.4644134E+00   5.6009556E-16   2.4647014E+00   2.3497310E-01   2.6340142E-01
   1.7716440E+01   9.3803638E+02   3.8074821E-02   2.5743506E+00   5.6004569E-16   2.5746322E+00   2.3667365E-01   2.6340142E-01
   1.7738518E+01   9.4731281E+02   3.8944360E-02   2.6747155E+00   5.5986887E-16   2.6749990E+00   2.4042544E-01   2.5873289E-01
   1.7760494E+01   9.7522882E+02   3.5828728E-02   3.0278010E+00   5.5961429E-16   3.0280130E+00   3.6453298E-01   4.0534511E-01
   1.7784504E+01   9.7374438E+02   6.1138354E-02   2.9939728E+00   5.5922910E-16   2.9945970E+00   6.2437201E-01   6.1003625E-01
   1.7806028E+01   9.7760767E+02   3.9069660E-02   3.0272708E+00   5.5888759E-16   3.0275230E+00   8.1857264E-01   8.3809453E-01
   1.7829235E+01   9.9527277E+02   2.6339125E-02   3.1378255E+00   5.5855301E-16   3.1379361E+00   8.9962953E-01   8.5802525E-01
   1.7852343E+01   1.0051163E+03   2.9379176E-02   3.2074006E+00   5.5832579E-16   3.2075350E+00   9.4539851E-01   9.4150585E-01
   1.7875179E+01   1.0164369E+03   2.2085406E-02   3.2683046E+00   5.5826136E-16   3.2683792E+00   9.1389322E-01   9.5881331E-01
   1.7897511E+01   1.0118472E+03   1.8879676E-02   3.1665010E+00   5.5837317E-16   3.1665573E+00   8.4454733E-01   1.0332893E+00
   1.7921280E+01   1.0411080E+03   1.2791983E-02   3.3043618E+00   5.5864226E-16   3.3043866E+00   9.6299499E-01   1.0042617E+00
   1.7943281E+01   1.0519432E+03   1.1326151E-02   3.2946317E+00   5.5898494E-16   3.2946513E+00   1.0034153E+00   9.6139896E-01
   1.7965960E+01   1.0656222E+03   5.1899417E-03   3.2475374E+00   5.5935409E-16   3.2475414E+00   9.7404844E-01   9.2590588E-01
   1.7989349E+01   1.0724369E+03   3.2422843E-03   3.1504731E+00   5.5970015E-16   3.1504748E+00   9.3927532E-01   9.0876007E-01
   1.8011328E+01   1.1034258E+03  -1.4813359E-02   3.0432487E+00   5.5989090E-16   3.0432847E+00   8.9912814E-01   9.1735739E-01
   1.8035938E+01   1.0917754E+03  -1.6235195E-02   3.0215857E+00   5.6005215E-16   3.0216293E+00   8.6579698E-01   9.1081744E-01
   1.8058277E+01   1.0993573E+03  -1.5309758E-02   2.8316867E+00   5.6006057E-16   2.8317282E+00   8.9309770E-01   8.9855039E-01
   1.8080614E+01   1.1086968E+03  -1.6248018E-02   2.7462671E+00   5.5989291E-16   2.7463152E+00   8.9572507E-01   9.1018432E-01
   1.8104130E+01   1.1180061E+03  -8.6037470E-03   2.5226028E+00   5.5966294E-16   2.5226176E+00   9.7872418E-01   1.0063500E+00
   1.8126638E+01   1.1204388E+03  -3.2830123E-02   2.4343054E+00   5.5931587E-16   2.4345269E+00   9.6049237E-01   9.9903947E-01
   1.8149359E+01   1.1245691E+03  -2.7580589E-02   2.1343291E+00   5.5894169E-16   2.1345074E+00   9.2785746E-01   1.0016862E+00
   1.8171968E+01   1.1287391E+03  -3.0513424E-02   2.0262513E+00   5.5864269E-16   2.0264812E+00   1.1444473E+00   1.1053207E+00
   1.8195126E+01   1.1423230E+03  -1.9544924E-02   1.4819034E+00   5.5831737E-16   1.4820323E+00   1.1504841E+00   1.1116461E+00
   1.8218155E+01   1.1428594E+03  -2.8197015E-02   1.4568514E+00   5.5830414E-16   1.4571242E+00   1.1505207E+00   1.1475980E+00
   1.8240789E+01   1.1277371E+03  -5.1236548E-02   4.6386281E-01   5.5839085E-16   4.6668392E-01   1.1503600E+00   1.1434476E+00
   1.8263056E+01   1.1297548E+03  -4.3194611E-02   9.8474550E-01   5.5856958E-16   9.8569238E-01   1.1363739E+00   1.1190357E+00
   1.8286125E+01   1.1281365E+03  -2.5566019E-02   8.7583220E-01   5.5887128E-16   8.7620527E-01   1.1197522E+00   1.0782034E+00
   1.8309090E+01   1.1208300E+03  -4.1992988E-02   3.3519050E-01   5.5929215E-16   3.3781072E-01   1.1519698E+00   1.2173735E+00
   1.8330603E+01   1.1170015E+03  -3.8815662E-02   1.1918535E-01   5.5958194E-16   1.2534674E-01   1.2497859E+00   1.2977995E+00
   1.8353464E+01   1.1090160E+03  -4.1118983E-02  -3.2646915E-01   5.5986517E-16   3.2904842E-01   1.2786198E+00   1.2989303E+00
   1.8377213E+01   1.0913621E+03  -4.3532249E-02  -1.0479206E+00   5.5998555E-16   1.0488244E+00   1.5335093E+00   1.5826319E+00
   1.8399822E+01   1.0940273E+03  -3.5725385E-02  -1.0220126E+00   5.6004045E-16   1.0226368E+00   1.8158927E+00   2.2121947E+00
   1.8422087E+01   1.0785565E+03  -2.7865127E-02  -1.4730401E+00   5.5995077E-16   1.4733037E+00   1.4014450E+00   1.4754633E+00
   1.8445366E+01   1.0711735E+03  -3.4709390E-02  -1.4378315E+00   5.5970291E-16   1.4382504E+00   1.6767654E+00   1.9651413E+00
   1.8468431E+01   1.0521426E+03  -3.8549908E-02  -2.1127203E+00   5.5941407E-16   2.1130719E+00   1.5675668E+00   1.5684222E+00
   1.8491379E+01   1.0437869E+03  -4.2805072E-02  -2.0402718E+00   5.5906573E-16   2.0407207E+00   1.4169257E+00   1.5560846E+00
   1.8513727E+01   1.0195092E+03  -4.1600686E-02  -2.7686970E+00   5.5871638E-16   2.7690096E+00   1.6002841E+00   1.5447478E+00
   1.8536608E+01   1.0236150E+03  -3.7706718E-02  -2.4382994E+00   5.5843596E-16   2.4385910E+00   1.6720915E+00   1.6898104E+00
   1.8558487E+01   9.9529382E+02  -4.2137809E-02  -2.9806657E+00   5.5831160E-16   2.9809635E+00   1.4851468E+00   1.4744182E+00
   1.8582634E+01   9.8362878E+02  -3.6728520E-02  -3.2051966E+00   5.5834718E-16   3.2054071E+00   1.5465922E+00   1.4421399E+00
   1.8605251E+01   9.6403632E+02  -3.6215298E-02  -3.4502513E+00   5.5851748E-16   3.4504414E+00   1.6017880E+00   1.5979453E+00
   1.8627520E+01   9.5586627E+02  -3.2704961E-02  -3.5240049E+00   5.5881019E-16   3.5241568E+00   1.5409359E+00   1.4975286E+00
   1.8650352E+01   9.3743451E+02  -2.8438265E-02  -3.7370493E+00   5.5917626E-16   3.7371573E+00   1.6361018E+00   1.6020101E+00
   1.8673338E+01   9.2441528E+02  -2.4091216E-02  -3.8399355E+00   5.5950317E-16   3.8400111E+00   1.4841712E+00   1.4506419E+00
   1.8695995E+01   9.0936688E+02  -1.8382911E-02  -3.9489491E+00   5.5979619E-16   3.9489920E+00   1.5553623E+00   1.4997756E+00
   1.8719461E+01   8.9396228E+02  -1.3093136E-02  -4.0041280E+00   5.5996903E-16   4.0041490E+00   1.1170015E+00   1.1377164E+00
   1.8740961E+01   8.8660303E+02  -7.9362476E-03  -4.0151024E+00   5.6002187E-16   4.0151100E+00   1.2802278E+00   1.2033120E+00
   1.8763855E+01   8.7103564E+02  -2.0865207E-03  -4.0108361E+00   5.5996093E-16   4.0108366E+00   1.3239906E+00   1.2702450E+00
   1.8786545E+01   8.6765619E+02   4.4556987E-03  -3.9752550E+00   5.5978465E-16   3.9752574E+00   1.4235277E+00   1.3662105E+00
   1.8809755E+01   8.5151410E+02   9.8562073E-03  -3.8875504E+00   5.5949448E-16   3.8875628E+00   1.4512848E+00   1.4149723E+00
   1.8833399E+01   8.4760809E+02   1.5941525E-02  -3.8068130E+00   5.5914582E-16   3.8068464E+00   1.1272497E+00   1.1599112E+00
   1.8854918E+01   8.3659961E+02   2.0553397E-02  -3.6835520E+00   5.5883046E-16   3.6836092E+00   8.1673080E-01   1.1343827E+00
   1.8877348E+01   8.3377301E+02   2.4249971E-02  -3.6013882E+00   5.5856603E-16   3.6014700E+00   6.1149961E-01   6.4038551E-01
   1.8901329E+01   8.2830310E+02   2.9752914E-02  -3.4412744E+00   5.5838461E-16   3.4414029E+00   6.0468584E-01   6.3716763E-01
   1.8922998E+01   8.3372772E+02   3.0069683E-02  -3.5044584E+00   5.5836078E-16   3.5045877E+00   6.0249406E-01   6.3724494E-01
   1.8947361E+01   8.1939386E+02   3.7112165E-02  -3.1608222E+00   5.5848355E-16   3.1610401E+00   5.9597737E-01   6.3037127E-01
   1.8970423E+01   8.1633905E+02   3.5469610E-02  -2.8025787E+00   5.5874560E-16   2.8028030E+00   5.8349520E-01   6.2101364E-01
   1.8992439E+01   8.1618768E+02   3.7020881E-02  -2.8160830E+00   5.5905059E-16   2.8163264E+00   6.8625557E-01   6.3563585E-01
   1.9014360E+01   8.1348260E+02   4.4894006E-02  -2.7002180E+00   5.5937781E-16   2.7005911E+00   6.4079863E-01   6.1328173E-01
   1.9037031E+01   8.1295721E+02   4.3823797E-02  -2.5326214E+00   5.5968570E-16   2.5330005E+00   6.0104996E-01   6.7995232E-01
   1.9060101E+01   8.1270813E+02   4.6903245E-02  -2.3712268E+00   5.5990720E-16   2.3716908E+00   5.2972090E-01   8.0230403E-01
   1.9082891E+01   8.1592761E+02   4.8075285E-02  -1.6423035E+00   5.6001922E-16   1.6430070E+00   4.9280876E-01   5.6840253E-01
   1.9106632E+01   8.1392053E+02   4.8105564E-02  -1.9967780E+00   5.5996575E-16   1.9973574E+00   4.4030470E-01   5.2207172E-01
   1.9129240E+01   8.1332690E+02   4.8929408E-02  -1.8301220E+00   5.5982287E-16   1.8307760E+00   4.0268856E-01   4.3545777E-01
   1.9151381E+01   8.1426642E+02   4.8346542E-02  -1.6332200E+00   5.5957786E-16   1.6339355E+00   3.9153185E-01   4.0658051E-01
   1.9175020E+01   8.1782227E+02   5.0205983E-02  -1.1128532E+00   5.5925096E-16   1.1139851E+00   3.5731649E-01   3.5863605E-01
   1.9196663E+01   8.2001062E+02   5.0115697E-02  -1.1796842E+00   5.5894582E-16   1.1807482E+00   3.4682450E-01   3.3821753E-01
   1.9220392E+01   8.2185712E+02   5.0402887E-02  -9.9560219E-01   5.5863099E-16   9.9687719E-01   3.3499870E-01   3.0630517E-01
   1.9242416E+01   8.2309900E+02   4.9742490E-02  -8.4637791E-01   5.5844025E-16   8.4783834E-01   3.2291320E-01   3.0116454E-01
   1.9266665E+01   8.2719818E+02   4.7631346E-02  -5.1115513E-01   5.5835808E-16   5.1336956E-01   3.0815202E-01   3.0369934E-01
   1.9289118E+01   8.3086707E+02   4.7023039E-02  -3.7196878E-01   5.5844670E-16   3.7492925E-01   2.9592776E-01   3.0438906E-01
   1.9311998E+01   8.3571222E+02   4.8571866E-02  -1.4343020E-01   5.5865211E-16   1.5143134E-01   2.9306957E-01   3.0558488E-01
   1.9335482E+01   8.3880804E+02   4.2901292E-02   8.4261140E-03   5.5899029E-16   4.3720938E-02   2.9861644E-01   3.0809730E-01
   1.9357307E+01   8.4284009E+02   4.1001432E-02   1.6771263E-01   5.5931333E-16   1.7265180E-01   2.8695440E-01   3.0949345E-01
   1.9379200E+01   8.4777991E+02   3.8684860E-02   3.7210467E-01   5.5960650E-16   3.7411016E-01   2.8236905E-01   3.0986330E-01
   1.9403397E+01   8.5224677E+02   3.7048835E-02   5.8591855E-01   5.5984447E-16   5.8708870E-01   2.7853918E-01   3.0357659E-01
   1.9425566E+01   8.6006805E+02   3.1271428E-02   7.9671818E-01   5.5995522E-16   7.9733163E-01   2.7272105E-01   2.9691929E-01
   1.9447956E+01   8.6439996E+02   3.0695776E-02   1.0052861E+00   5.5997110E-16   1.0057546E+00   2.6474613E-01   2.8145838E-01
   1.9470629E+01   8.6964319E+02   2.7150441E-02   1.2978126E+00   5.5985453E-16   1.2980965E+00   2.5644061E-01   2.7613798E-01
   1.9493652E+01   8.7487427E+02   1.9162014E-02   1.3600131E+00   5.5965039E-16   1.3601481E+00   2.4785651E-01   2.6999521E-01
   1.9517105E+01   8.8076489E+02   1.6327031E-02   1.5562727E+00   5.5934069E-16   1.5563583E+00   2.3893803E-01   2.6178259E-01
   1.9538568E+01   8.8401776E+02   1.2198133E-02   1.5943953E+00   5.5904778E-16   1.5944420E+00   2.3005600E-01   2.5627857E-01
   1.9562557E+01   8.9270367E+02   9.5422994E-03   1.9509085E+00   5.5871304E-16   1.9509319E+00   2.1914546E-01   2.5627857E-01
   1.9584021E+01   8.9826385E+02   7.9598315E-03   2.1293218E+00   5.5849747E-16   2.1293368E+00   2.1110986E-01   2.5627857E-01
   1.9607775E+01   9.0425403E+02   6.0376194E-03   2.2812393E+00   5.5838302E-16   2.2812474E+00   2.0497142E-01   2.5627857E-01
   1.9631277E+01   9.1031537E+02   5.1981159E-03   2.4203982E+00   5.5842976E-16   2.4204040E+00   1.9472541E-01   2.5627857E-01
   1.9654613E+01   9.1608478E+02   5.2075731E-03   2.5290647E+00   5.5861982E-16   2.5290701E+00   2.2984549E-01   2.5633305E-01
   1.9675684E+01   9.2133569E+02   6.2179272E-03   2.6151938E+00   5.5887641E-16   2.6152012E+00   1.7844108E-01   2.5633305E-01
   1.9698320E+01   9.2726691E+02   7.8529688E-03   2.6984463E+00   5.5919421E-16   2.6984577E+00   1.6817996E-01   2.5633305E-01
   1.9723196E+01   9.3362323E+02   1.0207403E-02   2.7721612E+00   5.5953498E-16   2.7721801E+00   1.6234171E-01   2.5633305E-01
   1.9745483E+01   9.3959045E+02   1.2732611E-02   2.8282454E+00   5.5977866E-16   2.8282740E+00   1.5581740E-01   2.5633305E-01
   1.9767616E+01   9.4547443E+02   1.5027394E-02   2.8735507E+00   5.5992584E-16   2.8735900E+00   1.5441501E-01   2.5633305E-01
   1.9789841E+01   9.5162964E+02   1.7448315E-02   2.9112206E+00   5.5996655E-16   2.9112728E+00   1.6168725E-01   2.5633305E-01
   1.9814383E+01   9.5842627E+02   1.9704267E-02   2.9441340E+00   5.5987941E-16   2.9442000E+00   1.7054813E-01   2.5633305E-01
   1.9836267E+01   9.6452423E+02   2.1294916E-02   2.9658458E+00   5.5968967E-16   2.9659221E+00   1.7981076E-01   2.5633305E-01
   1.9857948E+01   9.7069611E+02   2.2995211E-02   2.9809020E+00   5.5943419E-16   2.9809906E+00   1.8878923E-01   2.5633305E-01
   1.9881836E+01   9.7769226E+02   2.4666967E-02   2.9884183E+00   5.5911041E-16   2.9885201E+00   1.9835012E-01   2.5633305E-01
   1.9905527E+01   9.8478101E+02   2.6426071E-02   2.9862645E+00   5.5879086E-16   2.9863813E+00   2.0603083E-01   2.5633305E-01
   1.9926680E+01   9.9138470E+02   2.7492439E-02   2.9723127E+00   5.5855814E-16   2.9724398E+00   2.1027584E-01   2.5633305E-01
   1.9950001E+01   9.9839014E+02   2.8836183E-02   2.9461677E+00   5.5841097E-16   2.9463089E+00   2.1979249E-01   2.5633305E-01
   1.9973097E+01   1.0055393E+03   3.0094173E-02   2.9073710E+00   5.5841192E-16   2.9075270E+00   2.2791666E-01   2.5633305E-01
   1.9996038E+01   1.0124375E+03   3.1471442E-02   2.8573201E+00   5.5855661E-16   2.8574934E+00   2.3270145E-01   2.5633305E-01
   2.0018858E+01   1.0196265E+03   3.2497004E-02   2.7927606E+00   5.5881675E-16   2.7929497E+00   2.3542507E-01   2.5633305E-01
   2.0041599E+01   1.0258612E+03   3.3554539E-02   2.7128663E+00   5.5912989E-16   2.7130737E+00   3.7878695E-01   4.0228605E-01
   2.0064342E+01   1.0345275E+03   3.3844236E-02   2.6607308E+00   5.5944991E-16   2.6609461E+00   5.6402379E-01   5.7556224E-01
   2.0086929E+01   1.0378295E+03   3.4555040E-02   2.5832920E+00   5.5971482E-16   2.5835230E+00   7.1158063E-01   7.1981555E-01
   2.0109200E+01   1.0470948E+03   3.4081861E-02   2.4270041E+00   5.5987385E-16   2.4272432E+00   8.1094533E-01   8.2265097E-01
   2.0131407E+01   1.0536376E+03   3.3297732E-02   2.3619285E+00   5.5993981E-16   2.3621633E+00   8.9555991E-01   9.2264402E-01
   2.0155655E+01   1.0576001E+03   3.1804539E-02   2.2672884E+00   5.5989481E-16   2.2675116E+00   9.2082322E-01   1.0290687E+00
   2.0177021E+01   1.0633578E+03   3.1401839E-02   2.0638123E+00   5.5975294E-16   2.0640512E+00   9.0792584E-01   1.0044674E+00
   2.0201429E+01   1.0676493E+03   2.7948545E-02   1.8093423E+00   5.5949501E-16   1.8095582E+00   9.0651745E-01   9.5361459E-01
   2.0224339E+01   1.0691837E+03   2.2997251E-02   1.8921555E+00   5.5918389E-16   1.8922952E+00   8.5156423E-01   8.5355264E-01
   2.0245741E+01   1.0746045E+03   2.1277454E-02   1.4648753E+00   5.5888309E-16   1.4650298E+00   8.5830975E-01   8.7177104E-01
   2.0269522E+01   1.0736375E+03   1.5540986E-02   1.5337534E+00   5.5863115E-16   1.5338321E+00   9.2551059E-01   9.1024923E-01
   2.0292879E+01   1.0743464E+03   1.1243814E-02   1.3148078E+00   5.5845390E-16   1.3148558E+00   9.5530093E-01   9.4783562E-01
   2.0314116E+01   1.0712834E+03   9.1843493E-03   1.0558480E+00   5.5841706E-16   1.0558879E+00   9.2796344E-01   9.4684362E-01
   2.0338385E+01   1.0733992E+03   4.5446521E-03   7.9237241E-01   5.5854676E-16   7.9238540E-01   1.0962714E+00   1.0818808E+00
   2.0360615E+01   1.0715498E+03   2.0912557E-03   5.5509841E-01   5.5875174E-16   5.5510235E-01   1.0332576E+00   9.7197396E-01
   2.0382504E+01   1.0683494E+03   7.8242028E-04   7.0643043E-03   5.5902089E-16   7.1075014E-03   1.0241524E+00   1.0337679E+00
   2.0406500E+01   1.0649603E+03  -6.0913516E-03   1.0806168E-01   5.5934927E-16   1.0823323E-01   9.8682809E-01   1.0323086E+00
   2.0428173E+01   1.0621534E+03  -7.1996464E-03  -1.0321360E-01   5.5961715E-16   1.0346440E-01   1.0431631E+00   1.0668741E+00
   2.0452284E+01   1.0563918E+03  -1.0416981E-02  -3.9928207E-01   5.5983277E-16   3.9941794E-01   1.1948811E+00   1.1524739E+00
   2.0474638E+01   1.0526945E+03  -1.1403781E-02  -5.0065506E-01   5.5992202E-16   5.0078487E-01   1.1705439E+00   1.1330565E+00
   2.0496466E+01   1.0517124E+03  -1.4761510E-02  -6.2069356E-01   5.5991408E-16   6.2086904E-01   1.1817203E+00   1.1280396E+00
   2.0520733E+01   1.0421344E+03  -1.7011294E-02  -9.1856194E-01   5.5977083E-16   9.1871947E-01   1.2585166E+00   1.2420509E+00
   2.0543306E+01   1.0374204E+03  -1.8516488E-02  -9.9793941E-01   5.5954118E-16   9.9811119E-01   1.2252940E+00   1.2080933E+00
   2.0565519E+01   1.0335488E+03  -1.9400520E-02  -1.0758107E+00   5.5927971E-16   1.0759856E+00   1.1384282E+00   1.1059237E+00
   2.0587950E+01   1.0230498E+03  -2.0292843E-02  -1.4229660E+00   5.5898669E-16   1.4231107E+00   1.1331408E+00   1.1959021E+00
   2.0611431E+01   1.0231954E+03  -2.1214603E-02  -1.3268352E+00   5.5870441E-16   1.3270047E+00   1.2500564E+00   1.3022859E+00
   2.0633848E+01   1.0209851E+03  -1.9946625E-02  -1.2710886E+00   5.5850891E-16   1.2712451E+00   1.2883319E+00   1.3175132E+00
   2.0656563E+01   1.0141613E+03  -1.9016065E-02  -1.4475439E+00   5.5842717E-16   1.4476688E+00   1.7870889E+00   1.8628913E+00
   2.0679831E+01   1.0152066E+03  -1.6604846E-02  -1.2385294E+00   5.5850346E-16   1.2386408E+00   1.7954040E+00   2.1791520E+00
   2.0702885E+01   1.0045704E+03  -1.5086963E-02  -1.6299188E+00   5.5869589E-16   1.6299887E+00   1.8240027E+00   1.8747400E+00
   2.0725122E+01   1.0093745E+03  -1.0768199E-02  -1.3003401E+00   5.5896181E-16   1.3003846E+00   1.7984091E+00   1.9559221E+00
   2.0748510E+01   9.9941748E+02  -8.0710510E-03  -1.4996405E+00   5.5928093E-16   1.4996622E+00   1.6687627E+00   1.6256133E+00
   2.0770983E+01   1.0033850E+03  -4.5465985E-03  -1.3272812E+00   5.5955669E-16   1.3272890E+00   1.6514249E+00   1.6270516E+00
   2.0793819E+01   9.9248077E+02  -1.0333967E-03  -1.5221354E+00   5.5976919E-16   1.5221357E+00   1.4852680E+00   1.4991719E+00
   2.0816936E+01   9.9644568E+02   2.0109550E-03  -1.3478432E+00   5.5989640E-16   1.3478447E+00   1.6434112E+00   1.5970596E+00
   2.0839348E+01   9.8588483E+02   3.6210143E-03  -1.5088705E+00   5.5990958E-16   1.5088748E+00   1.6826006E+00   1.6911002E+00
