  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   13:53:52  02/26/2024 jupc     
   2.4488721E+00  -4.3189347E-02  -6.0776486E+00   1.7971747E+00
   2.4521337E+00  -9.3235470E-02  -5.9949522E+00   1.7971635E+00
   2.4553919E+00  -6.7848772E-02  -6.1288996E+00   1.7955432E+00
   2.4585614E+00  -4.5760877E-02  -6.1734819E+00   1.7940917E+00
   2.4617965E+00  -7.9968326E-02  -6.2849407E+00   1.7922677E+00
   2.4657111E+00  -9.7195596E-02  -6.3159280E+00   1.7898322E+00
   2.4689035E+00  -8.3037890E-02  -6.4273906E+00   1.7886441E+00
   2.4721119E+00  -7.2607011E-02  -6.5023026E+00   1.7878590E+00
   2.4751787E+00  -5.1941216E-02  -6.5186343E+00   1.7858677E+00
   2.4791100E+00  -8.6470515E-02  -6.6006007E+00   1.7845805E+00
   2.4822311E+00  -4.7193620E-02  -6.6973057E+00   1.7821684E+00
   2.4852591E+00  -8.8844612E-02  -6.6634464E+00   1.7806978E+00
   2.4890811E+00  -1.5511346E-02  -6.7591200E+00   1.7798871E+00
   2.4920959E+00  -8.1019022E-02  -6.8509011E+00   1.7775630E+00
   2.4957910E+00  -5.3592831E-02  -6.7697177E+00   1.7754700E+00
   2.4988093E+00  -1.0058683E-01  -6.8952332E+00   1.7744420E+00
   2.5018239E+00  -8.8836588E-02  -6.9565072E+00   1.7734512E+00
   2.5054920E+00  -4.7379568E-02  -6.8089862E+00   1.7714112E+00
   2.5085366E+00  -4.2269289E-02  -6.9340954E+00   1.7690792E+00
   2.5123270E+00  -6.1714124E-02  -7.0225406E+00   1.7683660E+00
   2.5152755E+00  -4.4503223E-02  -6.9571810E+00   1.7682055E+00
   2.5191650E+00  -3.4594733E-02  -7.0303454E+00   1.7657280E+00
   2.5222631E+00  -4.9774576E-02  -7.1186838E+00   1.7640312E+00
   2.5252736E+00  -2.2113459E-02  -6.9444361E+00   1.7610078E+00
   2.5291433E+00  -6.3614078E-02  -7.0269775E+00   1.7601963E+00
   2.5322850E+00  -2.1409402E-02  -7.0933595E+00   1.7607044E+00
   2.5353434E+00  -4.9217772E-02  -7.0146561E+00   1.7593718E+00
   2.5391767E+00  -1.9061394E-02  -6.9571357E+00   1.7575887E+00
   2.5423210E+00  -9.0700276E-02  -7.0619664E+00   1.7547002E+00
   2.5454481E+00  -7.1861953E-02  -6.9612007E+00   1.7542245E+00
   2.5491581E+00  -7.6701812E-02  -6.8595324E+00   1.7538337E+00
   2.5522726E+00  -7.0085101E-02  -7.0224442E+00   1.7520683E+00
   2.5553765E+00  -5.0122634E-02  -6.9091816E+00   1.7509527E+00
   2.5590556E+00   8.3202049E-02  -6.9640489E+00   1.7485785E+00
   2.5619671E+00  -9.3282044E-02  -6.9334383E+00   1.7470949E+00
   2.5657775E+00  -1.1499839E-01  -6.9106812E+00   1.7464699E+00
   2.5687912E+00   5.0468601E-02  -6.8526855E+00   1.7459254E+00
   2.5723579E+00  -1.7869614E-02  -6.9107051E+00   1.7430769E+00
   2.5759640E+00  -3.5262469E-02  -6.7106872E+00   1.7416342E+00
   2.5789571E+00  -1.0000149E-02  -6.7734027E+00   1.7413220E+00
   2.5825946E+00  -1.7967045E-02  -6.7745090E+00   1.7403107E+00
   2.5853848E+00  -3.5288282E-02  -6.6137185E+00   1.7375736E+00
   2.5889089E+00  -1.4857086E-02  -6.5614600E+00   1.7358291E+00
   2.5924904E+00  -9.3357012E-02  -6.6047602E+00   1.7361127E+00
   2.5953586E+00  -4.4954419E-02  -6.5366030E+00   1.7361522E+00
   2.5988383E+00  -1.6245261E-02  -6.4351311E+00   1.7342811E+00
   2.6023033E+00  -5.1033810E-02  -6.3659019E+00   1.7319071E+00
   2.6058514E+00  -3.7001885E-02  -6.3397698E+00   1.7300411E+00
   2.6087053E+00  -4.4610243E-02  -6.3166542E+00   1.7292991E+00
   2.6122241E+00  -3.9715357E-02  -6.2999387E+00   1.7281504E+00
   2.6156950E+00  -4.4871345E-02  -6.2375765E+00   1.7268208E+00
   2.6191931E+00  -3.7126061E-02  -6.1329322E+00   1.7252933E+00
   2.6220453E+00  -2.3683295E-02  -6.1211934E+00   1.7241646E+00
   2.6256325E+00  -5.9343629E-02  -6.1597033E+00   1.7228732E+00
   2.6291549E+00  -6.7101861E-03  -5.9849987E+00   1.7210931E+00
   2.6326506E+00  -1.6245879E-02  -5.9169550E+00   1.7197677E+00
   2.6354756E+00  -3.4309506E-02  -5.8762898E+00   1.7191124E+00
   2.6390958E+00  -2.5421312E-02  -5.8139744E+00   1.7187177E+00
   2.6426990E+00  -3.9980073E-02  -5.7177043E+00   1.7167116E+00
   2.6455455E+00  -2.9394837E-02  -5.6519465E+00   1.7148932E+00
   2.6490915E+00  -3.7592448E-02  -5.6107368E+00   1.7137766E+00
   2.6526847E+00  -3.5711534E-02  -5.4923744E+00   1.7131200E+00
   2.6555717E+00  -2.8138934E-02  -5.3868642E+00   1.7124399E+00
   2.6593285E+00  -3.5608739E-02  -5.3923302E+00   1.7111646E+00
   2.6623373E+00  -4.1455336E-02  -5.3404856E+00   1.7099891E+00
   2.6659586E+00  -3.5734728E-02  -5.1906514E+00   1.7076961E+00
   2.6688650E+00  -4.7990892E-02  -5.1377578E+00   1.7071785E+00
   2.6725349E+00  -2.3139674E-02  -5.1151519E+00   1.7067815E+00
   2.6754661E+00  -3.4781184E-02  -5.0218654E+00   1.7061530E+00
   2.6791914E+00  -1.7735386E-02  -4.9380836E+00   1.7032267E+00
   2.6821835E+00  -3.4991570E-02  -4.9533453E+00   1.7020057E+00
   2.6858580E+00  -2.4946749E-02  -4.9057117E+00   1.7015233E+00
   2.6893885E+00  -2.9547282E-02  -4.7898469E+00   1.7009100E+00
   2.6922109E+00  -3.3082865E-02  -4.7237735E+00   1.6998508E+00
   2.6957674E+00  -2.6375568E-02  -4.6123853E+00   1.6981558E+00
   2.6993349E+00  -3.5556205E-02  -4.5924215E+00   1.6973470E+00
   2.7028892E+00  -3.5990447E-02  -4.5462627E+00   1.6971146E+00
   2.7057142E+00  -2.3456277E-02  -4.4440322E+00   1.6965200E+00
   2.7092988E+00  -2.0440163E-02  -4.3736873E+00   1.6951338E+00
   2.7129283E+00  -2.4920939E-02  -4.3322334E+00   1.6941350E+00
   2.7158298E+00  -2.2800822E-02  -4.3081241E+00   1.6934930E+00
   2.7193773E+00  -1.9303491E-02  -4.1900606E+00   1.6925355E+00
   2.7228444E+00  -2.2247527E-02  -4.1438136E+00   1.6920246E+00
   2.7256284E+00  -2.3672180E-02  -4.0981269E+00   1.6916384E+00
   2.7291305E+00  -2.2271913E-02  -4.0584373E+00   1.6910307E+00
   2.7326448E+00  -1.8235415E-02  -3.9806030E+00   1.6901546E+00
   2.7361603E+00  -1.3515519E-02  -3.8965418E+00   1.6889917E+00
   2.7389750E+00  -2.3078686E-02  -3.8066013E+00   1.6879734E+00
   2.7424915E+00  -1.2473175E-02  -3.7669542E+00   1.6874076E+00
   2.7460027E+00  -2.3569476E-02  -3.7276001E+00   1.6872387E+00
   2.7495224E+00  -1.3195670E-02  -3.6596911E+00   1.6865840E+00
   2.7523475E+00  -1.3504906E-02  -3.5741365E+00   1.6857458E+00
   2.7558906E+00  -1.3891943E-02  -3.4903312E+00   1.6844732E+00
   2.7594481E+00  -1.1941568E-02  -3.4250009E+00   1.6837893E+00
   2.7623305E+00  -1.2302536E-02  -3.3988221E+00   1.6836263E+00
   2.7659435E+00  -9.7817788E-03  -3.3430166E+00   1.6830916E+00
   2.7694814E+00  -1.3537273E-02  -3.3171678E+00   1.6823083E+00
   2.7729969E+00  -5.8733453E-03  -3.1946397E+00   1.6814786E+00
   2.7758150E+00  -5.8852704E-03  -3.1533127E+00   1.6808780E+00
   2.7793500E+00  -4.3845880E-03  -3.1226423E+00   1.6803831E+00
   2.7829003E+00  -4.4236807E-03  -3.0372105E+00   1.6798490E+00
   2.7857590E+00  -6.5493360E-03  -3.0125198E+00   1.6793517E+00
   2.7894285E+00  -5.4676798E-03  -2.9962614E+00   1.6786174E+00
   2.7924073E+00  -3.0695323E-03  -2.9004972E+00   1.6776737E+00
   2.7961938E+00   2.7123623E-04  -2.8463321E+00   1.6772985E+00
   2.7993267E+00   1.2663877E-02  -2.8048186E+00   1.6769145E+00
   2.8024962E+00   7.2933813E-03  -2.7214420E+00   1.6754904E+00
   2.8065066E+00  -5.4310472E-03  -2.7161593E+00   1.6752030E+00
   2.8096647E+00   1.9173499E-03  -2.6905413E+00   1.6752561E+00
   2.8127925E+00   3.7089151E-03  -2.6472352E+00   1.6747483E+00
   2.8161519E+00   4.0110638E-03  -2.4880247E+00   1.6732192E+00
   2.8195376E+00   2.8793104E-03  -2.4637048E+00   1.6724316E+00
   2.8229210E+00   1.3171904E-03  -2.4779248E+00   1.6723391E+00
   2.8263266E+00   2.3038245E-03  -2.4343843E+00   1.6723577E+00
   2.8297739E+00   3.7519978E-03  -2.3359156E+00   1.6717509E+00
   2.8331928E+00   5.4000393E-03  -2.2713308E+00   1.6708701E+00
   2.8363907E+00   5.7519418E-03  -2.2513301E+00   1.6702100E+00
   2.8397934E+00   5.8681360E-03  -2.1618414E+00   1.6698078E+00
   2.8431318E+00   8.2826624E-03  -2.1203403E+00   1.6695132E+00
   2.8465111E+00   9.1098258E-03  -2.0657084E+00   1.6691145E+00
   2.8498862E+00   8.2102260E-03  -2.0096402E+00   1.6686711E+00
   2.8524776E+00   8.4904302E-03  -1.9897339E+00   1.6682667E+00
   2.8559573E+00   9.1155469E-03  -1.9385241E+00   1.6677582E+00
   2.8594398E+00   9.5880413E-03  -1.8820884E+00   1.6673450E+00
   2.8629091E+00   9.7919013E-03  -1.8271661E+00   1.6670575E+00
   2.8663723E+00   1.1764947E-02  -1.7576624E+00   1.6667683E+00
   2.8698618E+00   1.2435177E-02  -1.6988292E+00   1.6663942E+00
   2.8732784E+00   1.3322784E-02  -1.6392287E+00   1.6659089E+00
   2.8766303E+00   1.5255215E-02  -1.5978824E+00   1.6655872E+00
   2.8799491E+00   1.4695741E-02  -1.5494593E+00   1.6655345E+00
   2.8832879E+00   1.4814840E-02  -1.4900439E+00   1.6655567E+00
   2.8858864E+00   1.4784897E-02  -1.4563650E+00   1.6655314E+00
   2.8892760E+00   1.5856735E-02  -1.4049960E+00   1.6653926E+00
   2.8926485E+00   1.2879522E-02  -1.3199114E+00   1.6652007E+00
   2.8960350E+00   1.2933610E-02  -1.2950411E+00   1.6650591E+00
   2.8993876E+00   1.7144211E-02  -1.2422198E+00   1.6649256E+00
   2.9027183E+00   1.6666433E-02  -1.1226306E+00   1.6648476E+00
   2.9061220E+00   1.3328156E-02  -1.1122129E+00   1.6648296E+00
   2.9095244E+00   2.0053055E-02  -1.0691422E+00   1.6648443E+00
   2.9128709E+00   2.3057625E-02  -9.8918861E-01   1.6646954E+00
   2.9161663E+00   2.3276845E-02  -9.2442989E-01   1.6644412E+00
   2.9194529E+00   2.1647383E-02  -8.6988360E-01   1.6642361E+00
   2.9227240E+00   1.6168157E-02  -7.9728055E-01   1.6641743E+00
   2.9260681E+00   1.8900771E-02  -7.7079433E-01   1.6641403E+00
   2.9294136E+00   2.0943863E-02  -6.7807752E-01   1.6639514E+00
   2.9327452E+00   2.2824362E-02  -6.3215446E-01   1.6637390E+00
   2.9360592E+00   2.8243400E-02  -6.0189724E-01   1.6637849E+00
   2.9393744E+00   2.9243328E-02  -5.5884600E-01   1.6638694E+00
   2.9426799E+00   2.5701186E-02  -4.4091788E-01   1.6638761E+00
   2.9468040E+00   2.5001744E-02  -3.8295618E-01   1.6637909E+00
   2.9501004E+00   2.4832645E-02  -3.7273180E-01   1.6638007E+00
   2.9534035E+00   2.5308184E-02  -2.9320067E-01   1.6638980E+00
   2.9566970E+00   2.0837354E-02  -2.3475431E-01   1.6639318E+00
   2.9599559E+00   2.5393294E-02  -9.8003455E-02   1.6640114E+00
   2.9632149E+00   2.6041817E-02  -9.0348803E-02   1.6638991E+00
   2.9664776E+00   2.6146706E-02  -4.1796997E-02   1.6637892E+00
   2.9697404E+00   2.7606983E-02  -2.4834519E-02   1.6639038E+00
   2.9730043E+00   2.6916418E-02   6.2629513E-02   1.6639135E+00
   2.9762673E+00   2.4985010E-02   1.6713117E-01   1.6637006E+00
   2.9795315E+00   2.3805771E-02   1.9687560E-01   1.6634912E+00
   2.9827878E+00   2.4075774E-02   2.2603576E-01   1.6634430E+00
   2.9868598E+00   2.4781214E-02   3.0838567E-01   1.6635717E+00
   2.9901350E+00   2.2980722E-02   3.5386667E-01   1.6635375E+00
   2.9934084E+00   2.1822499E-02   4.1169128E-01   1.6634620E+00
   2.9966655E+00   2.2713434E-02   5.1057816E-01   1.6634796E+00
   2.9999087E+00   2.1888040E-02   5.3089553E-01   1.6635813E+00
   3.0031631E+00   2.2538140E-02   5.5998945E-01   1.6636704E+00
   3.0064232E+00   2.1612769E-02   5.9884959E-01   1.6638297E+00
   3.0096819E+00   2.2036362E-02   6.7398810E-01   1.6640276E+00
   3.0129395E+00   2.3559134E-02   7.2467059E-01   1.6640985E+00
   3.0161970E+00   2.0506795E-02   7.6966226E-01   1.6642003E+00
   3.0202694E+00   1.9177390E-02   8.1665123E-01   1.6643816E+00
   3.0235286E+00   2.1425655E-02   8.5792381E-01   1.6645391E+00
   3.0267889E+00   1.3143077E-02   9.2537785E-01   1.6647092E+00
   3.0300505E+00   1.4903407E-02   9.8810756E-01   1.6648901E+00
   3.0333147E+00   1.2991860E-02   1.0299435E+00   1.6649364E+00
   3.0365813E+00   1.4178753E-02   1.0539885E+00   1.6649814E+00
   3.0398481E+00   9.6211908E-03   1.1108328E+00   1.6652168E+00
   3.0431197E+00   1.2578490E-02   1.1583627E+00   1.6654021E+00
   3.0464072E+00   1.1661613E-02   1.1905944E+00   1.6655135E+00
   3.0496712E+00   1.1267662E-02   1.2426103E+00   1.6658388E+00
   3.0529566E+00   7.4952426E-03   1.3045262E+00   1.6663394E+00
   3.0562456E+00   1.0244792E-02   1.3230112E+00   1.6667646E+00
   3.0602548E+00   8.4187426E-03   1.4072747E+00   1.6674980E+00
   3.0633883E+00   5.9861476E-03   1.3991947E+00   1.6678251E+00
   3.0665262E+00   1.2776644E-02   1.5272439E+00   1.6682678E+00
   3.0697622E+00   1.0182790E-02   1.5132154E+00   1.6687962E+00
   3.0730562E+00   9.3640434E-03   1.6210725E+00   1.6692263E+00
   3.0763371E+00   9.8508922E-03   1.6108601E+00   1.6697171E+00
   3.0804157E+00   9.5932409E-03   1.6785579E+00   1.6702166E+00
   3.0836957E+00   9.2703961E-03   1.7274630E+00   1.6705122E+00
   3.0869224E+00   7.1774167E-03   1.7438289E+00   1.6707225E+00
   3.0900962E+00   5.6357807E-03   1.8126593E+00   1.6710008E+00
   3.0934319E+00   9.8815523E-03   1.8634703E+00   1.6714127E+00
   3.0967836E+00   7.6007610E-03   1.9096153E+00   1.6717716E+00
   3.1001234E+00   9.7138081E-03   1.9416174E+00   1.6721283E+00
   3.1034529E+00   5.2608619E-03   1.9876012E+00   1.6724974E+00
   3.1066360E+00   6.9074347E-03   2.0398076E+00   1.6731247E+00
   3.1098366E+00   8.2448283E-03   2.1234362E+00   1.6737698E+00
   3.1134832E+00   3.1412125E-03   2.1364236E+00   1.6744053E+00
   3.1164861E+00   4.1570654E-03   2.1770077E+00   1.6748625E+00
   3.1197572E+00   1.0840014E-02   2.2150500E+00   1.6753385E+00
   3.1236641E+00   8.9286659E-03   2.3225632E+00   1.6764964E+00
   3.1270614E+00   7.7321148E-03   2.3438373E+00   1.6768965E+00
   3.1304765E+00   6.8051443E-03   2.3713763E+00   1.6772218E+00
   3.1338511E+00  -7.8664711E-03   2.4477448E+00   1.6778415E+00
   3.1372287E+00   5.4388652E-03   2.4878881E+00   1.6785895E+00
   3.1404798E+00   9.7760209E-04   2.5863793E+00   1.6792760E+00
   3.1437120E+00   6.0602794E-03   2.6187649E+00   1.6798811E+00
   3.1469965E+00   3.8362897E-03   2.6712408E+00   1.6800590E+00
   3.1504436E+00   8.0950633E-03   2.7166870E+00   1.6802077E+00
   3.1538877E+00   2.1722957E-03   2.7839961E+00   1.6809759E+00
   3.1564562E+00   5.8957073E-03   2.8072102E+00   1.6813304E+00
   3.1598511E+00   1.2953798E-03   2.8848164E+00   1.6819637E+00
   3.1632779E+00   5.2919001E-03   2.8633435E+00   1.6827887E+00
   3.1671808E+00  -1.6296060E-03   3.0855310E+00   1.6834480E+00
   3.1705446E+00   4.4513823E-04   3.1112108E+00   1.6838452E+00
   3.1739805E+00   4.6332101E-03   3.1345103E+00   1.6847012E+00
   3.1765409E+00  -8.8601578E-03   3.2333288E+00   1.6853617E+00
   3.1799812E+00  -7.8847129E-03   3.3269904E+00   1.6866560E+00
   3.1834285E+00  -4.1427780E-03   3.3308187E+00   1.6870948E+00
   3.1867266E+00  -9.7511243E-03   3.3922281E+00   1.6873791E+00
   3.1900420E+00   8.4879670E-05   3.4929481E+00   1.6881011E+00
   3.1934559E+00  -3.0416442E-04   3.5914223E+00   1.6892024E+00
   3.1968517E+00  -2.9352001E-05   3.6295400E+00   1.6897036E+00
   3.2002120E+00  -3.7660717E-03   3.7116618E+00   1.6902157E+00
   3.2035503E+00  -3.2385315E-03   3.7597253E+00   1.6913953E+00
   3.2068143E+00  -3.7644086E-03   3.8417056E+00   1.6917881E+00
   3.2101457E+00  -6.1604274E-03   3.9650216E+00   1.6921498E+00
   3.2136698E+00  -9.0549216E-03   4.0288377E+00   1.6933677E+00
   3.2170668E+00  -4.5379405E-03   4.1001601E+00   1.6944861E+00
   3.2206268E+00  -1.0855327E-02   4.1607461E+00   1.6951381E+00
   3.2232952E+00  -1.0122252E-02   4.2281795E+00   1.6955872E+00
   3.2266917E+00  -1.2150656E-02   4.3104196E+00   1.6961632E+00
   3.2301066E+00  -1.5443131E-02   4.4407883E+00   1.6974458E+00
   3.2336683E+00  -1.6264252E-02   4.5491252E+00   1.6985162E+00
   3.2372077E+00  -9.1140382E-03   4.5857124E+00   1.6993058E+00
   3.2407427E+00  -8.4908996E-03   4.7464314E+00   1.7012178E+00
   3.2441325E+00  -5.9255385E-03   4.7859097E+00   1.7019857E+00
   3.2466958E+00  -1.8325502E-02   4.9087672E+00   1.7027178E+00
   3.2501793E+00  -1.6653242E-02   4.9652739E+00   1.7037914E+00
   3.2536378E+00  -1.8561456E-02   5.0686088E+00   1.7048746E+00
   3.2572057E+00  -1.8790662E-02   5.1397471E+00   1.7057430E+00
   3.2606125E+00  -2.3344979E-02   5.2742667E+00   1.7067420E+00
   3.2641499E+00  -2.0658541E-02   5.3367562E+00   1.7074566E+00
   3.2669408E+00  -2.4426179E-02   5.4738851E+00   1.7083493E+00
   3.2706244E+00  -2.2188542E-02   5.5520177E+00   1.7096109E+00
   3.2733464E+00  -2.4207305E-02   5.5863771E+00   1.7105149E+00
   3.2774796E+00  -2.4141526E-02   5.7802329E+00   1.7110672E+00
   3.2801824E+00  -2.5346266E-02   5.7765493E+00   1.7114364E+00
   3.2837646E+00  -3.0062361E-02   5.9450345E+00   1.7134645E+00
   3.2872994E+00  -4.4113584E-02   6.0299077E+00   1.7145478E+00
   3.2908340E+00  -1.8238464E-02   6.1290450E+00   1.7156447E+00
   3.2934854E+00  -2.6199332E-02   6.1691108E+00   1.7163604E+00
   3.2968237E+00  -3.0326823E-02   6.3189263E+00   1.7175725E+00
   3.3003671E+00  -3.4522213E-02   6.4417133E+00   1.7189710E+00
   3.3039041E+00  -3.0166965E-02   6.5200953E+00   1.7202634E+00
   3.3074274E+00  -2.9040059E-02   6.5942855E+00   1.7209740E+00
   3.3108325E+00  -4.3900803E-02   6.7079101E+00   1.7219378E+00
   3.3143425E+00  -1.8354032E-02   6.8254895E+00   1.7233899E+00
   3.3171561E+00  -3.7579417E-02   6.8917480E+00   1.7240003E+00
   3.3209069E+00  -3.0830340E-02   7.0149193E+00   1.7251315E+00
   3.3237629E+00  -2.5415435E-02   7.0682116E+00   1.7256939E+00
   3.3276575E+00  -3.1883374E-02   7.2053676E+00   1.7271706E+00
   3.3303304E+00  -3.5186142E-02   7.3199635E+00   1.7282305E+00
   3.3343234E+00  -3.7680216E-02   7.4087276E+00   1.7290517E+00
   3.3373592E+00  -4.0754117E-02   7.4804282E+00   1.7298340E+00
   3.3413990E+00  -5.0770193E-02   7.5931549E+00   1.7315997E+00
