  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   11:24:00  02/13/2024 cero     
   2.4644182E+00  -6.5553047E-02  -4.6601315E+00   2.1913118E+00
   2.4679055E+00  -1.0334385E-01  -4.6693711E+00   2.2057910E+00
   2.4715259E+00  -1.3085711E-01  -4.7685733E+00   2.2143099E+00
   2.4751472E+00  -9.4593965E-02  -4.8715286E+00   2.2222102E+00
   2.4778142E+00  -1.0374179E-01  -4.8341241E+00   2.2281828E+00
   2.4818079E+00  -1.3045631E-01  -4.9183965E+00   2.2188303E+00
   2.4848144E+00  -8.9359656E-02  -4.9709792E+00   2.2294588E+00
   2.4880996E+00  -1.1961688E-01  -4.9440513E+00   2.2339523E+00
   2.4912727E+00  -1.1992519E-01  -5.1133847E+00   2.2274582E+00
   2.4951940E+00  -8.3248720E-02  -5.1552839E+00   2.2320838E+00
   2.4978426E+00  -1.2338827E-01  -5.0777335E+00   2.2360988E+00
   2.5023329E+00  -4.2383425E-02  -5.1268926E+00   2.2423098E+00
   2.5057132E+00  -6.6572890E-02  -5.1908598E+00   2.2409396E+00
   2.5075312E+00  -1.0593852E-01  -5.2600274E+00   2.2409401E+00
   2.5114441E+00  -4.0918935E-02  -5.1507816E+00   2.2335346E+00
   2.5155847E+00  -5.5189073E-02  -5.2311687E+00   2.2346907E+00
   2.5176539E+00  -5.7609629E-02  -5.2856960E+00   2.2366915E+00
   2.5215316E+00  -1.3043822E-02  -5.3861251E+00   2.2460067E+00
   2.5250719E+00  -1.9731785E-01  -5.2690639E+00   2.2294905E+00
   2.5286911E+00  -1.0739100E-01  -5.2854843E+00   2.2387090E+00
   2.5326815E+00  -7.1985491E-02  -5.2605581E+00   2.2413836E+00
   2.5347707E+00  -5.5867273E-02  -5.2906218E+00   2.2324963E+00
   2.5389688E+00  -6.8345457E-02  -5.3881025E+00   2.2412887E+00
   2.5410781E+00  -1.3639745E-01  -5.3100247E+00   2.2426641E+00
   2.5452735E+00  -9.5341906E-02  -5.3173242E+00   2.2409866E+00
   2.5491781E+00  -6.3825831E-02  -5.3102312E+00   2.2327161E+00
   2.5529802E+00  -1.4546232E-02  -5.2146959E+00   2.2196765E+00
   2.5550249E+00  -8.9222908E-02  -5.3062792E+00   2.2365868E+00
   2.5593030E+00  -8.5813813E-02  -5.3277698E+00   2.2390447E+00
   2.5614519E+00  -1.0332887E-01  -5.3169513E+00   2.2308035E+00
   2.5657372E+00  -9.0385340E-02  -5.2914691E+00   2.2471881E+00
   2.5694184E+00  -4.3676808E-02  -5.2406135E+00   2.2458680E+00
   2.5729883E+00  -4.3690082E-02  -5.2479572E+00   2.2343187E+00
   2.5764205E+00  -9.0036161E-02  -5.2489095E+00   2.2418897E+00
   2.5798531E+00  -6.3402995E-02  -5.1909399E+00   2.2608428E+00
   2.5832925E+00  -3.0686206E-03  -5.1557937E+00   2.2443132E+00
   2.5865512E+00  -7.5066560E-03  -5.1100774E+00   2.2477050E+00
   2.5889637E+00  -9.1311425E-02  -5.2099152E+00   2.2443099E+00
   2.5927253E+00  -2.5899963E-02  -5.0374794E+00   2.2397475E+00
   2.5967331E+00  -7.8379527E-02  -5.0935397E+00   2.2512062E+00
   2.5993838E+00  -8.1175968E-02  -5.1713119E+00   2.2506256E+00
   2.6032200E+00  -2.6204417E-02  -5.0639725E+00   2.2512214E+00
   2.6056728E+00  -8.0761902E-02  -5.0748415E+00   2.2545440E+00
   2.6092689E+00  -2.3959054E-02  -5.0448298E+00   2.2513514E+00
   2.6129234E+00  -9.2953190E-02  -4.9128537E+00   2.2497404E+00
   2.6170964E+00  -5.5333309E-02  -4.9535856E+00   2.2531433E+00
   2.6202376E+00  -7.7795386E-02  -4.9632382E+00   2.2577753E+00
   2.6237011E+00  -1.1222703E-01  -4.9434419E+00   2.2596548E+00
   2.6275194E+00  -5.5197377E-02  -4.8856921E+00   2.2567234E+00
   2.6295726E+00  -2.5861295E-02  -4.9201221E+00   2.2512782E+00
   2.6339107E+00  -2.7570853E-02  -4.8055062E+00   2.2570229E+00
   2.6360521E+00  -1.5179839E-02  -4.8328466E+00   2.2540321E+00
   2.6401439E+00  -2.5213107E-02  -4.8043184E+00   2.2570069E+00
   2.6435273E+00  -1.5644987E-01  -4.6458030E+00   2.2546313E+00
   2.6471777E+00  -6.2423140E-02  -4.6797752E+00   2.2608178E+00
   2.6507628E+00   5.2761557E-03  -4.6127377E+00   2.2622514E+00
   2.6526909E+00   1.9811550E-02  -4.5810871E+00   2.2653422E+00
   2.6564751E+00   3.6524422E-02  -4.6116433E+00   2.2671418E+00
   2.6609652E+00  -7.4022803E-03  -4.5765810E+00   2.2649150E+00
   2.6641393E+00  -5.2702054E-02  -4.5032897E+00   2.2698152E+00
   2.6673470E+00  -2.3955259E-02  -4.4639850E+00   2.2664511E+00
   2.6705306E+00  -4.3293122E-02  -4.4603395E+00   2.2634726E+00
   2.6737072E+00   6.6203639E-02  -4.3654299E+00   2.2662203E+00
   2.6771259E+00  -6.1765976E-02  -4.3812337E+00   2.2640724E+00
   2.6807833E+00  -7.0413664E-02  -4.3800769E+00   2.2670834E+00
   2.6843808E+00  -1.2532763E-02  -4.3731170E+00   2.2648802E+00
   2.6879253E+00  -4.1545078E-02  -4.2603970E+00   2.2675025E+00
   2.6914227E+00  -4.3952975E-02  -4.2013865E+00   2.2679410E+00
   2.6948779E+00   1.4947514E-02  -4.1629114E+00   2.2678542E+00
   2.6965911E+00   3.0579826E-02  -4.1357899E+00   2.2655027E+00
   2.6999903E+00  -1.9729601E-02  -4.1055393E+00   2.2669055E+00
   2.7050421E+00  -2.3631847E-02  -4.0467253E+00   2.2661588E+00
   2.7068400E+00  -2.7032161E-02  -4.0190349E+00   2.2655373E+00
   2.7106624E+00  -6.5028906E-02  -3.9866295E+00   2.2661679E+00
   2.7145286E+00  -2.4669729E-02  -3.9314814E+00   2.2693105E+00
   2.7183943E+00  -1.4204018E-02  -3.8702512E+00   2.2688253E+00
   2.7203274E+00  -1.7726740E-02  -3.8489153E+00   2.2704697E+00
   2.7241943E+00  -8.9705940E-03  -3.7780540E+00   2.2678354E+00
   2.7280617E+00  -8.1148939E-03  -3.7300074E+00   2.2656000E+00
   2.7319291E+00  -1.0656795E-02  -3.6802905E+00   2.2680058E+00
   2.7338629E+00  -1.7776048E-02  -3.6641402E+00   2.2680626E+00
   2.7377307E+00   6.0344897E-03  -3.6404018E+00   2.2694385E+00
   2.7415991E+00  -1.5076944E-02  -3.5305643E+00   2.2688980E+00
   2.7454674E+00  -2.3655673E-02  -3.4428380E+00   2.2680783E+00
   2.7474017E+00  -1.4270038E-02  -3.4254999E+00   2.2668784E+00
   2.7512705E+00  -2.0189745E-02  -3.3962593E+00   2.2644815E+00
   2.7551398E+00  -4.2060990E-02  -3.3477802E+00   2.2655079E+00
   2.7590091E+00  -1.4134631E-02  -3.2994351E+00   2.2656603E+00
   2.7609439E+00  -7.5524063E-03  -3.2655780E+00   2.2671354E+00
   2.7648132E+00  -2.6490496E-02  -3.2242277E+00   2.2672198E+00
   2.7686822E+00  -1.7521980E-03  -3.1499302E+00   2.2708573E+00
   2.7719760E+00  -7.5463444E-02  -2.9581614E+00   2.2562888E+00
   2.7755406E+00  -1.9139075E-03  -2.9738913E+00   2.2591844E+00
   2.7786732E+00  -5.4902961E-03  -2.9920325E+00   2.2622786E+00
   2.7822995E+00  -1.9958820E-02  -2.9988227E+00   2.2648406E+00
   2.7850294E+00  -2.0659734E-02  -2.9696803E+00   2.2657886E+00
   2.7880390E+00  -1.1453934E-02  -2.9137900E+00   2.2653365E+00
   2.7913570E+00  -1.7392538E-02  -2.7867744E+00   2.2660532E+00
   2.7950153E+00  -3.2148499E-02  -2.7351592E+00   2.2660227E+00
   2.7988558E+00  -1.9478932E-02  -2.6740582E+00   2.2648909E+00
   2.8027067E+00  -1.1962876E-02  -2.6291666E+00   2.2637553E+00
   2.8046360E+00  -1.2549058E-02  -2.6087644E+00   2.2634792E+00
   2.8085024E+00  -1.6115488E-02  -2.5529733E+00   2.2612236E+00
   2.8123798E+00  -4.2606782E-02  -2.4941342E+00   2.2596483E+00
   2.8162706E+00  -2.5922518E-02  -2.4422090E+00   2.2595620E+00
   2.8182216E+00  -3.8160067E-02  -2.4329879E+00   2.2584100E+00
   2.8221366E+00  -4.5094892E-02  -2.3632262E+00   2.2587988E+00
   2.8260725E+00  -1.9974179E-04  -2.3062966E+00   2.2582257E+00
   2.8300323E+00  -1.8764198E-02  -2.2213829E+00   2.2574031E+00
   2.8320222E+00  -2.2814503E-02  -2.2048907E+00   2.2581527E+00
   2.8360248E+00  -1.7579658E-02  -2.1419845E+00   2.2591918E+00
   2.8400600E+00  -3.1039018E-02  -2.0842183E+00   2.2594190E+00
   2.8420906E+00  -2.4531960E-02  -2.0516422E+00   2.2592547E+00
   2.8461797E+00  -2.5130887E-02  -2.0108347E+00   2.2598178E+00
   2.8503060E+00  -1.6822524E-02  -1.9462864E+00   2.2589602E+00
   2.8523831E+00  -1.9836267E-02  -1.9385602E+00   2.2586644E+00
   2.8565645E+00  -1.6493972E-02  -1.8839558E+00   2.2576435E+00
   2.8586686E+00  -1.0044870E-02  -1.8351910E+00   2.2565131E+00
   2.8629022E+00  -1.5574168E-02  -1.7890419E+00   2.2578075E+00
   2.8671670E+00  -2.0532383E-02  -1.7519287E+00   2.2552874E+00
   2.8692992E+00  -1.8853940E-02  -1.6960421E+00   2.2562122E+00
   2.8735352E+00  -2.3074515E-02  -1.6625870E+00   2.2546780E+00
   2.8756962E+00  -2.0623403E-02  -1.5668521E+00   2.2560759E+00
   2.8798990E+00  -3.5569776E-02  -1.5788192E+00   2.2578979E+00
   2.8835256E+00  -1.4249125E-02  -1.5136510E+00   2.2574415E+00
   2.8867636E+00  -3.3241280E-03  -1.4193977E+00   2.2585475E+00
   2.8894427E+00  -9.3837976E-03  -1.3924752E+00   2.2560103E+00
   2.8939502E+00  -1.2055721E-02  -1.3553116E+00   2.2578545E+00
   2.8973310E+00  -9.1360910E-03  -1.3005019E+00   2.2524719E+00
   2.8991494E+00  -1.0956796E-02  -1.2824845E+00   2.2536979E+00
   2.9030633E+00  -1.1774912E-02  -1.2453959E+00   2.2549999E+00
   2.9073467E+00  -1.7214177E-02  -1.2014819E+00   2.2553639E+00
   2.9095256E+00  -1.2255413E-02  -1.1554433E+00   2.2548592E+00
   2.9138882E+00  -2.2602631E-02  -1.1039932E+00   2.2555737E+00
   2.9160376E+00  -1.9554606E-02  -1.0347407E+00   2.2534111E+00
   2.9201648E+00  -1.0437140E-02  -9.9353921E-01   2.2538011E+00
   2.9236655E+00  -9.0051694E-03  -9.4379181E-01   2.2542188E+00
   2.9270022E+00  -1.0222307E-02  -9.4307762E-01   2.2514217E+00
   2.9306808E+00  -2.7306019E-03  -8.5341477E-01   2.2569246E+00
   2.9347365E+00  -6.2973809E-04  -8.7432176E-01   2.2552338E+00
   2.9367993E+00   1.2987604E-02  -7.5656265E-01   2.2549734E+00
   2.9410093E+00   6.6442606E-03  -6.7337292E-01   2.2558260E+00
   2.9431560E+00  -2.6420595E-03  -6.6499621E-01   2.2553384E+00
   2.9476032E+00  -2.7460835E-03  -6.1101133E-01   2.2568817E+00
   2.9498255E+00  -7.6463311E-03  -5.9952796E-01   2.2559793E+00
   2.9542668E+00  -2.8287186E-03  -5.5774850E-01   2.2559125E+00
   2.9564860E+00  -7.5010401E-03  -4.6770489E-01   2.2551579E+00
   2.9609220E+00  -9.5796498E-04  -3.7553120E-01   2.2546301E+00
   2.9631388E+00  -3.9987378E-03  -3.7385687E-01   2.2557640E+00
   2.9675703E+00   1.9637842E-03  -3.4215340E-01   2.2553756E+00
   2.9697850E+00   1.6394379E-03  -3.2202923E-01   2.2552557E+00
   2.9740899E+00   6.5523745E-03  -2.7516851E-01   2.2568815E+00
   2.9782717E+00   5.2824165E-03  -2.0617679E-01   2.2570357E+00
   2.9809482E+00   7.7052474E-02  -7.2862901E-02   2.2577758E+00
   2.9838991E+00   1.2778035E-02  -5.6093458E-02   2.2573473E+00
   2.9871526E+00  -1.4109242E-02  -2.1109514E-02   2.2565167E+00
   2.9907393E+00  -2.1847937E-02   1.6564619E-02   2.2576442E+00
   2.9946940E+00   5.2867434E-03   7.4037172E-02   2.2595999E+00
   2.9987004E+00   2.1347253E-02   1.3215999E-01   2.2625191E+00
   3.0006061E+00   3.5699647E-02   1.5559532E-01   2.2658048E+00
   3.0041790E+00   2.5553709E-02   2.5310412E-01   2.2576776E+00
   3.0076458E+00   7.3226476E-03   2.9513678E-01   2.2626605E+00
   3.0114679E+00   2.1544836E-02   3.3600548E-01   2.2617428E+00
   3.0155299E+00   3.3305913E-02   3.9214134E-01   2.2612441E+00
   3.0175533E+00   3.6008395E-02   4.1154647E-01   2.2614276E+00
   3.0215387E+00   1.9647907E-02   4.7529995E-01   2.2621703E+00
   3.0254347E+00  -1.1717444E-02   5.7417494E-01   2.2620018E+00
   3.0273511E+00   4.9170223E-04   5.9202349E-01   2.2625315E+00
   3.0311241E+00   3.2244388E-02   6.5223306E-01   2.2636561E+00
   3.0348215E+00  -7.6915789E-03   7.0414716E-01   2.2640612E+00
   3.0384476E+00  -7.6497076E-03   7.4753898E-01   2.2648296E+00
   3.0420063E+00   7.9013798E-03   8.1326848E-01   2.2659295E+00
   3.0455015E+00  -4.7838081E-02   8.5271561E-01   2.2660983E+00
   3.0488868E+00   2.0600885E-02   9.4560510E-01   2.2668076E+00
   3.0518520E+00  -7.2566457E-02   9.7048521E-01   2.2694347E+00
   3.0546710E+00   4.8755262E-02   1.0411690E+00   2.2601640E+00
   3.0588672E+00   5.0319720E-02   1.1095761E+00   2.2663002E+00
   3.0616679E+00   7.5822145E-02   1.1879905E+00   2.2759702E+00
   3.0658786E+00  -8.3586179E-02   1.2067744E+00   2.2699442E+00
   3.0686903E+00   1.0756175E-03   1.2855859E+00   2.2786984E+00
   3.0715048E+00  -8.8674992E-02   1.3126193E+00   2.2682474E+00
   3.0758946E+00   4.1536804E-02   1.4313452E+00   2.2738798E+00
   3.0788834E+00   3.7973091E-02   1.4235177E+00   2.2701252E+00
   3.0818343E+00   5.1872008E-02   1.7907214E+00   2.2819586E+00
   3.0861936E+00   2.7023107E-02   1.5380049E+00   2.2746830E+00
   3.0890567E+00   1.1470404E-02   1.5087898E+00   2.2748594E+00
   3.0918870E+00   5.9185708E-03   1.5144734E+00   2.2706294E+00
   3.0960729E+00   2.2227457E-02   1.7392793E+00   2.2745619E+00
   3.0988255E+00   4.8452914E-02   1.7806206E+00   2.2748158E+00
   3.1028998E+00  -4.3107219E-02   2.0314133E+00   2.2811930E+00
   3.1055808E+00  -9.8787583E-03   2.0502141E+00   2.2807806E+00
   3.1095521E+00  -5.1713190E-03   2.0208538E+00   2.2812965E+00
   3.1121674E+00  -2.6005316E-03   2.0113101E+00   2.2820022E+00
   3.1160433E+00  -2.9554646E-03   2.0697064E+00   2.2835433E+00
   3.1198649E+00   7.3588308E-04   2.1897237E+00   2.2865019E+00
   3.1225934E+00   8.1311107E-02   2.2409322E+00   2.2849803E+00
   3.1256015E+00   3.9088610E-03   2.3796353E+00   2.2895296E+00
   3.1302922E+00  -4.2735863E-02   2.4933465E+00   2.3008378E+00
   3.1333930E+00   2.1089543E-02   2.6314268E+00   2.2947791E+00
   3.1364741E+00  -1.1449385E-02   2.6332922E+00   2.2917833E+00
   3.1395359E+00  -1.3743316E-02   2.5433745E+00   2.2921147E+00
   3.1425791E+00  -2.7496593E-02   2.6314998E+00   2.2958331E+00
   3.1471105E+00   2.2973053E-02   2.7674513E+00   2.2971687E+00
   3.1501100E+00  -2.5324937E-02   2.9137452E+00   2.3031471E+00
   3.1530931E+00  -1.2952233E-02   2.9739614E+00   2.3028162E+00
   3.1560602E+00  -1.1436305E-02   3.0481982E+00   2.3004944E+00
   3.1604824E+00   4.7812775E-02   3.0795321E+00   2.3114450E+00
   3.1634123E+00   1.4605466E-02   3.1153762E+00   2.3086984E+00
   3.1663280E+00  -1.6793976E-02   3.2182107E+00   2.3074358E+00
   3.1706758E+00  -3.0076668E-02   3.3454654E+00   2.3094954E+00
   3.1735578E+00  -3.0333754E-02   3.4723480E+00   2.3118792E+00
   3.1764271E+00  -1.1818108E-02   3.5249946E+00   2.3142080E+00
   3.1807084E+00  -2.4811313E-02   3.6110342E+00   2.3140085E+00
   3.1835477E+00  -2.4463613E-02   3.6721368E+00   2.3141999E+00
   3.1863759E+00  -2.6165171E-02   3.7492652E+00   2.3159664E+00
   3.1905971E+00  -2.8536519E-02   3.9145935E+00   2.3203545E+00
   3.1933980E+00  -3.4257635E-02   3.9932513E+00   2.3201604E+00
   3.1975801E+00  -3.1358317E-02   4.0903416E+00   2.3254757E+00
   3.2003555E+00  -2.1203328E-02   4.1150408E+00   2.3193820E+00
   3.2045012E+00  -3.3444464E-02   4.2477551E+00   2.3232174E+00
   3.2072532E+00  -2.0384725E-02   4.3408022E+00   2.3264527E+00
   3.2099962E+00  -2.1605235E-02   4.4602461E+00   2.3304250E+00
   3.2140946E+00  -2.7003942E-02   4.5137100E+00   2.3287582E+00
   3.2168164E+00  -3.2464832E-02   4.5792460E+00   2.3283670E+00
   3.2208836E+00  -1.4263120E-02   4.7189293E+00   2.3302264E+00
   3.2235854E+00  -2.1171015E-02   4.8538036E+00   2.3316543E+00
   3.2276235E+00  -3.1695992E-02   4.9315801E+00   2.3342624E+00
   3.2303064E+00  -8.6212382E-03   5.0525351E+00   2.3349111E+00
   3.2343173E+00  -3.3056073E-02   5.1218472E+00   2.3337092E+00
   3.2369823E+00  -3.9214671E-02   5.1872263E+00   2.3349895E+00
   3.2409678E+00  -3.8687441E-02   5.3792500E+00   2.3375986E+00
   3.2449384E+00  -3.8662393E-02   5.4973774E+00   2.3399220E+00
   3.2471733E+00  -5.6955768E-03   5.5526261E+00   2.3394041E+00
   3.2509525E+00  -1.0282067E-01   5.7102809E+00   2.3412061E+00
   3.2548883E+00  -5.5244621E-02   5.7932906E+00   2.3423231E+00
   3.2575052E+00  -5.2768212E-02   5.9048233E+00   2.3382928E+00
   3.2614200E+00  -4.9247112E-02   6.0371366E+00   2.3463814E+00
   3.2640231E+00  -6.5529197E-02   6.1124868E+00   2.3489490E+00
   3.2679176E+00  -5.9470266E-02   6.2726450E+00   2.3491683E+00
   3.2718010E+00  -3.9127678E-02   6.3846917E+00   2.3526635E+00
   3.2743835E+00  -2.6431119E-02   6.4602633E+00   2.3529570E+00
   3.2782485E+00  -4.7015790E-02   6.5886087E+00   2.3522701E+00
   3.2821031E+00  -5.3981792E-02   6.7200456E+00   2.3547614E+00
   3.2846670E+00  -7.2799340E-02   6.8233171E+00   2.3549440E+00
   3.2885048E+00  -5.7744600E-02   6.9165750E+00   2.3546991E+00
   3.2911229E+00  -7.4788325E-02   6.9969859E+00   2.3541729E+00
   3.2955616E+00  -4.8551720E-02   7.1717873E+00   2.3568873E+00
   3.2988203E+00  -6.5923341E-02   7.2381411E+00   2.3599703E+00
   3.3020756E+00  -5.2373841E-02   7.3595581E+00   2.3554688E+00
   3.3053279E+00  -1.5526407E-02   7.5300708E+00   2.3587995E+00
   3.3085771E+00  -4.3608252E-02   7.6448245E+00   2.3627772E+00
   3.3118234E+00  -6.2965818E-02   7.7041044E+00   2.3627791E+00
   3.3150666E+00  -4.1076567E-02   7.8369451E+00   2.3670006E+00
   3.3183067E+00  -6.4959355E-02   7.9140878E+00   2.3641317E+00
   3.3215439E+00  -5.8841962E-02   8.0174160E+00   2.3611190E+00
   3.3247781E+00  -5.7098132E-02   8.2131205E+00   2.3644803E+00
   3.3280094E+00  -4.5747258E-02   8.2988997E+00   2.3674326E+00
   3.3328509E+00  -8.2729414E-02   8.4534988E+00   2.3645101E+00
   3.3360751E+00  -2.8327122E-02   8.5824909E+00   2.3700085E+00
   3.3392963E+00  -6.8180040E-02   8.6906719E+00   2.3653431E+00
   3.3425148E+00  -5.2304711E-02   8.7825871E+00   2.3710721E+00
   3.3457303E+00  -7.1775347E-02   8.9102049E+00   2.3697257E+00
   3.3489432E+00  -8.0033273E-02   9.0411148E+00   2.3715374E+00
   3.3521533E+00  -6.4133547E-02   9.1740484E+00   2.3772056E+00
   3.3553607E+00  -5.0927598E-02   9.3228140E+00   2.3779347E+00
   3.3585653E+00  -7.6913588E-02   9.4027348E+00   2.3779860E+00
   3.3617673E+00  -6.8073325E-02   9.5410805E+00   2.3795691E+00
   3.3665652E+00  -5.6570865E-02   9.6833639E+00   2.3844931E+00
   3.3697605E+00  -8.8005893E-02   9.8200188E+00   2.3830411E+00
   3.3729532E+00  -7.4270546E-02   9.9830704E+00   2.3853993E+00
   3.3761432E+00  -9.9874929E-02   1.0076376E+01   2.3903551E+00
