  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   06:11:40  09/07/2023 qrjj     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   5.0387669E+00  -3.7488432E-03  -2.4997666E+00  -5.8755362E-01   2.5678914E+00
   5.0610576E+00   4.7244630E-03  -2.3959074E+00  -5.8760989E-01   2.4669173E+00
   5.0850229E+00   3.7029644E-05  -2.2700243E+00  -5.8606660E-01   2.3444581E+00
   5.1068597E+00   1.3558217E-04  -2.1248920E+00  -5.8593905E-01   2.2041984E+00
   5.1304426E+00   4.1487305E-03  -1.9462066E+00  -5.8499223E-01   2.0322287E+00
   5.1528497E+00   2.4459127E-03  -1.8063533E+00  -5.8380949E-01   1.8983550E+00
   5.1758213E+00   6.5650279E-03  -1.6717675E+00  -5.8370000E-01   1.7707499E+00
   5.1990075E+00   1.0166882E-02  -1.5201032E+00  -5.8331889E-01   1.6282132E+00
   5.2222800E+00   1.2773714E-02  -1.3519481E+00  -5.8237332E-01   1.4721024E+00
   5.2428923E+00   1.3745856E-02  -1.2350771E+00  -5.8223689E-01   1.3655052E+00
   5.2655540E+00   1.4287066E-02  -1.0896810E+00  -5.8248419E-01   1.2356766E+00
   5.2890892E+00   1.0154214E-02  -9.3905193E-01  -5.8255112E-01   1.1051188E+00
   5.3114281E+00   6.7604478E-03  -8.0144757E-01  -5.8262157E-01   9.9086416E-01
   5.3358126E+00   3.1322134E-03  -6.6360569E-01  -5.8301562E-01   8.8334000E-01
   5.3583293E+00  -2.2361803E-04  -5.3389722E-01  -5.8298343E-01   7.9051626E-01
   5.3807693E+00  -7.7023654E-04  -4.1078520E-01  -5.8271444E-01   7.1295249E-01
   5.4035740E+00   6.5638876E-04  -2.8420457E-01  -5.8255655E-01   6.4818579E-01
   5.4263239E+00   2.7710360E-03  -1.9848019E-01  -5.8268875E-01   6.1557150E-01
   5.4484267E+00   6.1018150E-03  -6.6550642E-02  -5.8223540E-01   5.8605826E-01
   5.4725132E+00   4.7254642E-03   7.5364038E-02  -5.8225822E-01   5.8713430E-01
   5.4959145E+00   5.9123016E-03   1.8432580E-01  -5.8224183E-01   6.1075079E-01
   5.5180750E+00   4.9624331E-03   2.8987673E-01  -5.8225912E-01   6.5044510E-01
   5.5411181E+00   4.1291849E-03   3.9150646E-01  -5.8201283E-01   7.0145082E-01
   5.5628738E+00   2.5028449E-03   4.7286335E-01  -5.8151793E-01   7.4951261E-01
   5.5861568E+00   2.8944067E-03   5.6015968E-01  -5.8087534E-01   8.0697173E-01
   5.6085968E+00   1.0447592E-03   6.4094728E-01  -5.8034295E-01   8.6464584E-01
   5.6316562E+00   6.2035298E-04   7.2932225E-01  -5.7983845E-01   9.3173176E-01
   5.6549783E+00   7.8933539E-05   8.1847918E-01  -5.7938254E-01   1.0027922E+00
   5.6769695E+00  -9.9659222E-04   9.0389037E-01  -5.7912236E-01   1.0734997E+00
   5.7005491E+00  -1.4261808E-03   1.0020465E+00  -5.7884783E-01   1.1572225E+00
   5.7235708E+00   2.5452091E-03   1.0865957E+00  -5.7823074E-01   1.2308726E+00
   5.7454467E+00   1.8953227E-03   1.1764700E+00  -5.7793999E-01   1.3107631E+00
   5.7674298E+00   3.4452551E-03   1.2597601E+00  -5.7743120E-01   1.3857974E+00
   5.7895741E+00   6.8353759E-03   1.3484507E+00  -5.7669318E-01   1.4666086E+00
   5.8126192E+00   3.1274736E-03   1.4248449E+00  -5.7596391E-01   1.5368562E+00
   5.8361144E+00   6.3286307E-03   1.5150648E+00  -5.7410276E-01   1.6202023E+00
   5.8584628E+00   6.9628526E-03   1.5965160E+00  -5.7406586E-01   1.6966035E+00
   5.8834243E+00   3.1278918E-03   1.6868311E+00  -5.7304114E-01   1.7815120E+00
   5.9036474E+00  -1.3102295E-03   1.7956181E+00  -5.7300138E-01   1.8848280E+00
   5.9268293E+00   2.4742531E-03   1.8692018E+00  -5.7216555E-01   1.9548132E+00
   5.9518824E+00   1.1595811E-03   1.9451454E+00  -5.7078475E-01   2.0271623E+00
   5.9723458E+00   2.0889641E-04   2.0062773E+00  -5.7003170E-01   2.0856857E+00
