  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   01:18:59  09/06/2023 lwbb     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   4.9018865E+00  -2.0247530E-03  -3.0129626E+00  -6.0138655E-01   3.0723953E+00
   4.9246192E+00  -1.4972146E-02  -3.0078342E+00  -5.9779298E-01   3.0666997E+00
   4.9474878E+00   2.7697294E-03  -2.9679060E+00  -5.9647435E-01   3.0272522E+00
   4.9699597E+00  -5.5005117E-03  -2.8801596E+00  -5.9336132E-01   2.9406507E+00
   4.9928198E+00  -6.5002148E-03  -2.7719853E+00  -5.9098363E-01   2.8342912E+00
   5.0161920E+00   1.6230509E-02  -2.6445165E+00  -5.8771878E-01   2.7090855E+00
   5.0388212E+00   4.7097588E-03  -2.5421662E+00  -5.8626127E-01   2.6088951E+00
   5.0616398E+00   9.5343105E-03  -2.3992038E+00  -5.8461457E-01   2.4694219E+00
   5.0848632E+00   2.5857908E-03  -2.2643423E+00  -5.8476257E-01   2.3386321E+00
   5.1072164E+00   3.9462172E-03  -2.0960782E+00  -5.8325279E-01   2.1757166E+00
   5.1299372E+00   5.3442363E-03  -1.9621021E+00  -5.8276957E-01   2.0468252E+00
   5.1525693E+00   5.2891241E-04  -1.8280760E+00  -5.8136737E-01   1.9182936E+00
   5.1750865E+00  -4.0004309E-04  -1.7177576E+00  -5.8165836E-01   1.8135649E+00
   5.1975765E+00   4.1353321E-03  -1.4205987E+00  -5.7872266E-01   1.5339615E+00
   5.2202454E+00  -5.4350507E-04  -1.3158081E+00  -5.7965231E-01   1.4378275E+00
   5.2452292E+00   1.8424828E-03  -1.2469108E+00  -5.8016801E-01   1.3752763E+00
   5.2680502E+00   2.5091085E-03  -1.1070063E+00  -5.8019269E-01   1.2498372E+00
   5.2884245E+00   3.6069441E-03  -9.9707067E-01  -5.8101130E-01   1.1540091E+00
   5.3114734E+00   3.8352648E-03  -8.8350266E-01  -5.8109319E-01   1.0574787E+00
   5.3346910E+00   2.2123351E-03  -7.0370930E-01  -5.8203608E-01   9.1322380E-01
   5.3583899E+00   1.8723262E-03  -5.4178935E-01  -5.8218175E-01   7.9528284E-01
   5.3799987E+00   3.5912737E-03  -3.8447049E-01  -5.8205968E-01   6.9758433E-01
   5.4040666E+00   1.7698548E-03  -2.5504383E-01  -5.8176315E-01   6.3521558E-01
   5.4267988E+00   1.8335960E-03  -1.5151443E-01  -5.8081400E-01   6.0025406E-01
   5.4487572E+00   2.3162069E-03  -4.0264912E-02  -5.8083570E-01   5.8223426E-01
   5.4714532E+00   2.7908203E-03   6.6240780E-02  -5.8052176E-01   5.8429539E-01
   5.4955268E+00   2.9842360E-03   1.8707493E-01  -5.8036697E-01   6.0978013E-01
   5.5174265E+00   3.8968294E-03   3.2389405E-01  -5.7967526E-01   6.6403764E-01
   5.5397782E+00   4.5016832E-03   3.6541021E-01  -5.7973737E-01   6.8530309E-01
   5.5634584E+00   3.7564007E-03   4.5851633E-01  -5.7920861E-01   7.3873812E-01
   5.5845013E+00   2.9887513E-03   5.2859944E-01  -5.7817453E-01   7.8339779E-01
   5.6102986E+00   2.7202300E-03   6.6554338E-01  -5.7711679E-01   8.8091952E-01
   5.6317110E+00   2.4771348E-03   7.4250925E-01  -5.7660651E-01   9.4010699E-01
   5.6539779E+00   2.2668317E-03   7.9484940E-01  -5.7654351E-01   9.8193336E-01
   5.6770620E+00  -6.7269750E-04   9.7447526E-01  -5.7668114E-01   1.1323266E+00
   5.6993699E+00  -9.4731012E-04   9.6105087E-01  -5.7587260E-01   1.1203789E+00
   5.7222447E+00  -1.4342598E-03   1.0730246E+00  -5.7554597E-01   1.2176358E+00
   5.7439981E+00  -1.7522574E-04   1.1569036E+00  -5.7444811E-01   1.2916720E+00
   5.7674298E+00  -1.4635480E-03   1.2499617E+00  -5.7449871E-01   1.3756653E+00
   5.7919955E+00  -1.1656457E-03   1.3608745E+00  -5.7157540E-01   1.4760350E+00
   5.8144493E+00  -1.5644565E-02   1.4471658E+00  -5.7279015E-01   1.5564775E+00
   5.8374228E+00  -1.8071056E-03   1.5495161E+00  -5.7219410E-01   1.6517898E+00
   5.8593764E+00   2.9112608E-03   1.6309094E+00  -5.7169431E-01   1.7282096E+00
   5.8826203E+00   2.0670274E-04   1.6968064E+00  -5.7046407E-01   1.7901345E+00
   5.9055977E+00   8.3378976E-04   1.8023981E+00  -5.7001406E-01   1.8903850E+00
   5.9293857E+00  -6.2097050E-04   1.8538222E+00  -5.6857383E-01   1.9390547E+00
   5.9499483E+00  -1.1837081E-03   1.9177536E+00  -5.6764328E-01   1.9999998E+00
   5.9729300E+00  -7.0431195E-03   2.0066826E+00  -5.6699926E-01   2.0852609E+00
   5.9972687E+00   3.3386615E-03   2.1376541E+00  -5.6710160E-01   2.2116013E+00
   6.0192256E+00  -1.6431677E-03   2.2004485E+00  -5.6599790E-01   2.2720761E+00
   6.0407910E+00  -1.0901534E-03   2.2959814E+00  -5.6666595E-01   2.3648767E+00
   6.0649848E+00   4.1338024E-03   2.3795025E+00  -5.6582975E-01   2.4458561E+00
   6.0863991E+00   4.9468060E-03   2.4414957E+00  -5.6550294E-01   2.5061362E+00
   6.1113644E+00   2.9416678E-03   2.5496569E+00  -5.6615406E-01   2.6117599E+00
   6.1339207E+00   6.4805092E-04   2.6148796E+00  -5.6613225E-01   2.6754630E+00
   6.1570716E+00   1.6508215E-03   2.6794751E+00  -5.6705689E-01   2.7388215E+00
